Season,Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
2021,"Anthony Bass","MIA",0.2682926829268293,1.266666666,0.218390804,0.436781609,0.344827586,0.1,0.183333333,30,4.40217482570458,336,623,959,0.45142857,0.36571429,0.18285714,0.13714286,0.48,0.38285714,"Anthony Bass",7982,542914
2021,"Drew Rasmussen","- - -",0.2549019607843137,1.580645161,0.22705314,0.473429951,0.299516908,0.048387096,0.080645161,52,6.157895045927702,420,782,1202,0.3062201,0.38755981,0.3062201,0.13397129,0.48325359,0.38277512,"Drew Rasmussen",25385,656876
2021,"Jordan Lyles","TEX",0.2988505747126437,0.944954128,0.226277372,0.375912408,0.397810218,0.082568807,0.174311926,106,5.3,1067,1897,2964,0.46071429,0.32142857,0.21785714,0.1375,0.48035714,0.38214286,"Jordan Lyles",7593,543475
2023,"Griffin Canning","LAA",0.2964071856287425,1.102189781,0.186440677,0.426553672,0.387005649,0.08759124,0.160583941,81,5.740157523419219,761,1419,2180,0.41011236,0.3511236,0.23876404,0.12921348,0.48876404,0.38202247,"Griffin Canning",19867,656288
2023,"Allan Winans","ATL",0.34782608695652173,1.189189189,0.164948453,0.453608247,0.381443298,0.081081081,0.135135135,28,7.793814739495296,171,364,535,0.4742268,0.29896907,0.22680412,0.10309278,0.51546392,0.3814433,"Allan Winans",21238,642216
2023,"Louie Varland","MIN",0.2808988764044944,1.118421052,0.161458333,0.442708333,0.395833333,0.039473684,0.210526315,47,6.220588322535519,337,754,1091,0.37628866,0.36082474,0.2628866,0.08247423,0.53608247,0.3814433,"Louie Varland",27691,686973
2022,"Jake McGee","- - -",0.2916666666666667,0.485714285,0.168,0.272,0.56,0.114285714,0.085714285,9,2.189189584173437,211,418,629,0.3015873,0.37301587,0.32539683,0.20634921,0.41269841,0.38095238,"Jake McGee",7550,459429
2023,"Carlos Rodón","NYY",0.2857142857142857,0.515151515,0.202127659,0.271276595,0.526595744,0.09090909,0.151515151,22,3.0777204505817988,398,736,1134,0.4021164,0.38624339,0.21164021,0.11640212,0.5026455,0.38095238,"Carlos Rodon",16137,607074
2022,"Chad Kuhl","COL",0.31026252983293556,0.92,0.236363636,0.36590909,0.397727272,0.097142857,0.142857142,51,3.3503649635036497,914,1461,2375,0.4481982,0.31306306,0.23873874,0.13513514,0.48423423,0.38063063,"Chad Kuhl",14975,641771
2023,"Angel Zerpa","KCR",0.30708661417322836,1.595238095,0.174242424,0.507575757,0.318181818,0.119047619,0.166666666,18,3.796875226311399,255,452,707,0.41791045,0.35820896,0.2238806,0.1641791,0.45522388,0.38059701,"Angel Zerpa",22717,672582
2023,"Brendan White","DET",0.3302752293577982,1.8125,0.196428571,0.517857142,0.285714285,0.03125,0.125,22,4.868853334392694,226,443,669,0.50442478,0.19469027,0.30088496,0.11504425,0.50442478,0.38053097,"Brendan White",26024,686839
2021,"Will Smith","ATL",0.25,0.662337662,0.214723926,0.312883435,0.472392638,0.116883116,0.142857142,5,0.6617647058823529,380,699,1079,0.39877301,0.36196319,0.2392638,0.17791411,0.44171779,0.3803681,"Will Smith",8048,519293
2024,"Zebby Matthews","MIN",0.36363636363636365,0.867924528,0.181818181,0.380165289,0.438016528,0.094339622,0.207547169,16,3.8230091076747326,252,465,717,0.45454545,0.2892562,0.25619835,0.16528926,0.45454545,0.38016529,"Zebby Matthews",31827,805673
2022,"Daniel Lynch IV","KCR",0.335,1.116129032,0.213429256,0.414868105,0.371702637,0.058064516,0.13548387,62,4.237975010968945,895,1540,2435,0.41805226,0.34204276,0.23990499,0.13539192,0.48456057,0.38004751,"Daniel Lynch IV",21537,663738
2022,"Tommy Henry","ARI",0.2740740740740741,0.949152542,0.190140845,0.394366197,0.415492957,0.06779661,0.169491525,32,6.127659574468085,280,493,773,0.34482759,0.35172414,0.30344828,0.10344828,0.51724138,0.37931034,"Tommy Henry",26285,674072
2024,"Louie Varland","MIN",0.35668789808917195,1.228070175,0.239520958,0.419161676,0.341317365,0.035087719,0.210526315,10,1.8120806296985104,315,586,901,0.36094675,0.34319527,0.29585799,0.11242604,0.50887574,0.37869822,"Louie Varland",27691,686973
2021,"Andrew Miller","STL",0.3673469387755102,1.157894736,0.188118811,0.435643564,0.376237623,0.026315789,0.131578947,4,1.0000002119276707,220,400,620,0.45631068,0.32038835,0.22330097,0.23300971,0.38834951,0.37864078,"Andrew Miller",6785,453192
2021,"Ryan Weathers","SDP",0.29347826086956524,1.175925925,0.186851211,0.439446366,0.373702422,0.148148148,0.185185185,47,4.468310159247369,604,1013,1617,0.39189189,0.36486486,0.24324324,0.1722973,0.44932432,0.37837838,"Ryan Weathers",23796,677960
2023,"Shintaro Fujinami","- - -",0.3004694835680751,0.967391304,0.184684684,0.4009009,0.414414414,0.108695652,0.097826086,36,4.101266614941293,567,840,1407,0.39189189,0.33333333,0.27477477,0.16666667,0.45495495,0.37837838,"Shintaro Fujinami",31839,660261
2024,"Justin Wrobleski","LAD",0.24509803921568626,0.693877551,0.245454545,0.309090909,0.445454545,0.122448979,0.183673469,28,6.935780059246801,220,373,593,0.21621622,0.45945946,0.32432432,0.16216216,0.45945946,0.37837838,"Justin Wrobleski",31204,680736
2024,"Nick Pivetta","BOS",0.27932960893854747,0.693548387,0.181818181,0.335064935,0.483116883,0.075268817,0.150537634,73,4.510297797810905,802,1586,2388,0.41968912,0.34196891,0.23834197,0.14248705,0.47927461,0.37823834,"Nick Pivetta",15454,601713
2021,"Josh Sborz","TEX",0.30201342281879195,1.120689655,0.206451612,0.419354838,0.374193548,0.086206896,0.120689655,32,4.88135687902875,410,669,1079,0.40384615,0.32692308,0.26923077,0.12820513,0.49358974,0.37820513,"Josh Sborz",18323,622250
2021,"Matt Foster","CHW",0.3090909090909091,0.576271186,0.211864406,0.288135593,0.5,0.084745762,0.152542372,12,2.7692313109630313,262,467,729,0.37815126,0.34453782,0.27731092,0.1512605,0.47058824,0.37815126,"Matt Foster",19647,641582
2023,"Chris Devenski","- - -",0.26548672566371684,0.958333333,0.196581196,0.393162393,0.41025641,0.145833333,0.125,28,5.952757157132009,248,433,681,0.4789916,0.40336134,0.11764706,0.12605042,0.49579832,0.37815126,"Chris Devenski",12763,606965
2023,"Luke Weaver","- - -",0.33070866141732286,0.90625,0.254278728,0.354523227,0.391198044,0.11875,0.18125,74,5.385445145398546,834,1426,2260,0.39512195,0.34390244,0.26097561,0.13414634,0.48780488,0.37804878,"Luke Weaver",16918,596133
2022,"Noé Ramirez","ARI",0.2857142857142857,0.909090909,0.204545454,0.378787878,0.416666666,0.072727272,0.163636363,26,4.680001785279002,299,538,837,0.42222222,0.36296296,0.21481481,0.16296296,0.45925926,0.37777778,"Noe Ramirez",12800,598287
2024,"Jordan Weems","WSN",0.328125,0.947368421,0.165413533,0.406015037,0.428571428,0.052631578,0.122807017,17,3.67200056030282,269,465,734,0.31851852,0.41481481,0.26666667,0.19259259,0.42962963,0.37777778,"Jordan Weems",13190,607179
2023,"Zack Thompson","STL",0.3388888888888889,1.327868852,0.228260869,0.440217391,0.331521739,0.098360655,0.13114754,39,5.291457844317606,429,740,1169,0.32446809,0.36702128,0.30851064,0.11702128,0.50531915,0.37765957,"Zack Thompson",25918,668868
2023,"Gavin Hollowell","COL",0.25555555555555554,0.720930232,0.237113402,0.319587628,0.443298969,0.069767441,0.186046511,17,4.544555313668452,234,379,613,0.40816327,0.28571429,0.30612245,0.21428571,0.40816327,0.37755102,"Gavin Hollowell",25427,668970
2021,"Brett Anderson","MIL",0.29354838709677417,2.769230769,0.217252396,0.575079872,0.207667731,0.03076923,0.169230769,51,4.781250379979641,619,889,1508,0.47352025,0.34890966,0.17757009,0.11838006,0.5046729,0.37694704,"Brett Anderson",8223,474463
2024,"Tommy Henry","ARI",0.3305785123966942,1.166666666,0.193798449,0.434108527,0.372093023,0.083333333,0.1875,37,8.686956593778499,258,448,706,0.43076923,0.33846154,0.23076923,0.13076923,0.49230769,0.37692308,"Tommy Henry",26285,674072
2022,"Adrian Houser","MIL",0.2887537993920973,1.56,0.233532934,0.467065868,0.299401197,0.13,0.08,49,4.295454651856228,737,1111,1848,0.40949555,0.36795252,0.22255193,0.1810089,0.4421365,0.3768546,"Adrian Houser",12718,605288
2022,"Hirokazu Sawamura","BOS",0.2733333333333333,1.617021276,0.190789473,0.5,0.309210526,0.127659574,0.085106382,30,5.328948037115905,316,524,840,0.48051948,0.29220779,0.22727273,0.16233766,0.46103896,0.37662338,"Hirokazu Sawamura",27515,617228
2024,"Matt Bowman","- - -",0.23863636363636365,1.171428571,0.182795698,0.440860215,0.376344086,0.057142857,0.142857142,11,3.2282614447318325,195,302,497,0.37634409,0.31182796,0.31182796,0.16129032,0.46236559,0.37634409,"Matt Bowman",13528,621199
2024,"Paul Sewald","ARI",0.2815533980582524,0.475409836,0.174311926,0.266055045,0.559633027,0.196721311,0.098360655,9,2.0420169376416206,189,440,629,0.34862385,0.32110092,0.33027523,0.21100917,0.41284404,0.37614679,"Paul Sewald",13892,623149
2021,"Mike Foltynewicz","TEX",0.254278728606357,0.906593406,0.209567198,0.375854214,0.414578587,0.104395604,0.192307692,39,2.5251798561151078,791,1445,2236,0.45945946,0.32432432,0.21621622,0.15765766,0.46621622,0.37612613,"Mike Foltynewicz",10811,592314
2022,"Kutter Crawford","BOS",0.32242990654205606,0.666666666,0.21875,0.3125,0.46875,0.095238095,0.114285714,28,3.2586208236061633,469,827,1296,0.40707965,0.36283186,0.2300885,0.1460177,0.47787611,0.37610619,"Kutter Crawford",20531,676710
2023,"Seth Martinez","HOU",0.3333333333333333,0.978723404,0.237704918,0.37704918,0.385245901,0.106382978,0.106382978,33,6.9069773569308754,286,479,765,0.408,0.376,0.216,0.12,0.504,0.376,"Seth Martinez",21045,661527
2021,"Trevor Stephan","CLE",0.2721518987341772,0.74025974,0.220930232,0.331395348,0.447674418,0.129870129,0.194805194,27,3.836842413397732,458,752,1210,0.31213873,0.39884393,0.28901734,0.16763006,0.4566474,0.37572254,"Trevor Stephan",19932,663986
2024,"Bryse Wilson","MIL",0.26885245901639343,0.877697841,0.191950464,0.377708978,0.430340557,0.129496402,0.143884892,55,4.729299650331949,568,1075,1643,0.36923077,0.37846154,0.25230769,0.15692308,0.46769231,0.37538462,"Bryse Wilson",19990,669060
2021,"Jake Arrieta","- - -",0.34294871794871795,1.398058252,0.256024096,0.433734939,0.310240963,0.058252427,0.233009708,45,4.104729994228079,666,1080,1746,0.43452381,0.3125,0.25297619,0.11607143,0.50892857,0.375,"Jake Arrieta",4153,453562
2021,"Jordan Holloway","MIA",0.21505376344086022,1.026315789,0.197916666,0.40625,0.395833333,0.184210526,0.078947368,20,5.00000013245477,268,396,664,0.375,0.33333333,0.29166667,0.15625,0.46875,0.375,"Jordan Holloway",20631,656548
2023,"Garrett Whitlock","BOS",0.3399014778325123,1.202531645,0.190697674,0.441860465,0.36744186,0.075949367,0.164556962,29,3.641860691274819,380,815,1195,0.42592593,0.32407407,0.25,0.13888889,0.48611111,0.375,"Garrett Whitlock",20191,676477
2021,"Eli Morgan","CLE",0.2777777777777778,0.573529411,0.198501872,0.292134831,0.509363295,0.095588235,0.147058823,56,5.641791365995912,475,939,1414,0.35555556,0.41111111,0.23333333,0.17407407,0.45185185,0.37407407,"Eli Morgan",20203,669212
2023,"Framber Valdez","HOU",0.28160919540229884,2.132352941,0.203738317,0.542056074,0.254205607,0.06617647,0.139705882,104,4.7272727272727275,1077,1885,2962,0.44259259,0.31111111,0.2462963,0.10925926,0.51666667,0.37407407,"Framber Valdez",17295,664285
2021,"Riley Smith","ARI",0.3220338983050847,1.206896551,0.209876543,0.432098765,0.358024691,0.08045977,0.114942528,25,3.341584410834315,366,705,1071,0.3699187,0.33739837,0.29268293,0.1300813,0.49593496,0.37398374,"Riley Smith",19826,642092
2023,"Jake Irvin","WSN",0.2808022922636103,1.08275862,0.177111716,0.427792915,0.395095367,0.117241379,0.137931034,57,4.239669688810849,812,1337,2149,0.36856369,0.37940379,0.25203252,0.12466125,0.50135501,0.37398374,"Jake Irvin",21504,663623
2021,"César Valdez","BAL",0.38028169014084506,1.8,0.253333333,0.48,0.266666666,0.025,0.2,13,2.54347868272179,239,518,757,0.52666667,0.27333333,0.2,0.1,0.52666667,0.37333333,"Cesar Valdez",9013,491624
2023,"Jesús Luzardo","MIA",0.3111111111111111,0.984293193,0.19017094,0.401709401,0.408119658,0.083769633,0.115183246,83,4.180970387300542,1069,1921,2990,0.38347458,0.33050847,0.28601695,0.16313559,0.46398305,0.37288136,"Jesus Luzardo",19959,666200
2024,"Braxton Garrett","MIA",0.30973451327433627,1.714285714,0.188034188,0.512820512,0.299145299,0.114285714,0.142857142,25,6.081081081081081,198,391,589,0.50847458,0.30508475,0.18644068,0.1779661,0.44915254,0.37288136,"Braxton Garrett",21844,666129
2021,"Zac Gallen","ARI",0.2861736334405145,1.183333333,0.193846153,0.436923076,0.369230769,0.066666666,0.158333333,63,4.673077118971149,795,1307,2102,0.3969697,0.37575758,0.22727273,0.13333333,0.49393939,0.37272727,"Zac Gallen",19291,668678
2023,"Jimmy Lambert","CHW",0.31,0.75510204,0.203703703,0.342592592,0.453703703,0.122448979,0.204081632,7,1.6725666539971433,251,426,677,0.48181818,0.33636364,0.18181818,0.14545455,0.48181818,0.37272727,"Jimmy Lambert",19541,669424
2021,"Bailey Ober","MIN",0.2962962962962963,0.722689075,0.211538461,0.33076923,0.457692307,0.100840336,0.168067226,52,5.0685923369696075,483,993,1476,0.40684411,0.30418251,0.28897338,0.17870722,0.4486692,0.37262357,"Bailey Ober",21224,641927
2023,"Grayson Rodriguez","BAL",0.3220858895705521,1.4,0.190615835,0.472140762,0.337243401,0.069565217,0.139130434,82,6.049180706160542,718,1386,2104,0.40762463,0.36656891,0.22580645,0.1202346,0.50733138,0.37243402,"Grayson Rodriguez",24492,680570
2021,"Jesse Chavez","ATL",0.26744186046511625,1.09375,0.220930232,0.406976744,0.372093023,0.03125,0,14,3.7425748581817606,185,343,528,0.36046512,0.26744186,0.37209302,0.12790698,0.5,0.37209302,"Jesse Chavez",5448,445926
2022,"Chris Archer","MIN",0.25862068965517243,1.18018018,0.193333333,0.436666666,0.37,0.063063063,0.108108108,48,4.207792312022428,704,1083,1787,0.38870432,0.34219269,0.26910299,0.13953488,0.48837209,0.37209302,"Chris Archer",6345,502042
2021,"Logan Allen","CLE",0.3026315789473684,1.37037037,0.219512195,0.451219512,0.329268292,0.037037037,0.222222222,21,3.7549672668626055,340,534,874,0.42073171,0.34146341,0.23780488,0.11585366,0.51219512,0.37195122,"Logan Allen",18555,663531
2023,"Matthew Liberatore","STL",0.31443298969072164,1.283582089,0.227272727,0.434343434,0.338383838,0.104477611,0.074626865,32,4.670270824000534,412,647,1059,0.34170854,0.33668342,0.32160804,0.13065327,0.49748744,0.3718593,"Matthew Liberatore",22294,669461
2024,"Sam Long","KCR",0.26605504587155965,1.04347826,0.160714285,0.428571428,0.410714285,0.04347826,0.108695652,24,5.0625012069943445,257,447,704,0.47787611,0.33628319,0.18584071,0.2300885,0.39823009,0.37168142,"Sam Long",25379,669674
2024,"Chad Green","TOR",0.2357142857142857,0.743243243,0.128378378,0.371621621,0.5,0.081081081,0.108108108,14,2.362500225305579,281,559,840,0.39189189,0.2972973,0.31081081,0.11486486,0.51351351,0.37162162,"Chad Green",15552,643338
2023,"Zach Davies","ARI",0.3464566929133858,1.303370786,0.217557251,0.442748091,0.339694656,0.08988764,0.11235955,54,5.90283437275346,621,880,1501,0.39772727,0.36363636,0.23863636,0.14015152,0.48863636,0.37121212,"Zach Davies",13183,605200
2021,"Jaime Barria","LAA",0.3333333333333333,1.3125,0.233160621,0.43523316,0.331606217,0.125,0.125,23,3.6529413404101807,344,573,917,0.44845361,0.34020619,0.21134021,0.12886598,0.5,0.37113402,"Jaime Barria",18356,642545
2023,"Austin Cox","KCR",0.2736842105263158,0.921052631,0.239583333,0.364583333,0.395833333,0.078947368,0.052631578,11,2.77570142936732,220,358,578,0.35051546,0.3814433,0.26804124,0.10309278,0.5257732,0.37113402,"Austin Cox",24604,680735
2021,"Daniel Lynch IV","KCR",0.33490566037735847,1.036585365,0.237442922,0.388127853,0.374429223,0.097560975,0.109756097,35,4.632353460912531,487,770,1257,0.33484163,0.37104072,0.29411765,0.16742081,0.46153846,0.37104072,"Daniel Lynch IV",21537,663738
2021,"Domingo Germán","NYY",0.2706766917293233,0.967479674,0.141843971,0.421985815,0.436170212,0.097560975,0.138211382,55,5.033898321358303,537,1042,1579,0.42756184,0.33922261,0.23321555,0.15547703,0.47349823,0.37102473,"Domingo German",17149,593334
2024,"Hunter Harvey","- - -",0.3333333333333333,1.465116279,0.24822695,0.44680851,0.304964539,0.116279069,0.116279069,28,4.973685021876101,303,603,906,0.44755245,0.28671329,0.26573427,0.13986014,0.48951049,0.37062937,"Hunter Harvey",15507,640451
2021,"Buck Farmer","DET",0.31313131313131315,0.909090909,0.222222222,0.37037037,0.407407407,0.09090909,0.204545454,23,5.858492041873727,287,439,726,0.42592593,0.39814815,0.17592593,0.14814815,0.48148148,0.37037037,"Buck Farmer",14814,571656
2023,"Yonny Chirinos","- - -",0.2846441947565543,1.361702127,0.209964412,0.455516014,0.334519572,0.127659574,0.159574468,61,6.458823964208085,490,855,1345,0.45907473,0.34875445,0.19217082,0.11032028,0.51957295,0.37010676,"Yonny Chirinos",16401,630023
2023,"Tanner Banks","CHW",0.28160919540229884,0.860759493,0.196721311,0.371584699,0.431693989,0.063291139,0.126582278,24,3.540983827996415,370,638,1008,0.34782609,0.38043478,0.27173913,0.10326087,0.52717391,0.36956522,"Tanner Banks",16990,621383
2023,"Alek Manoah","TOR",0.308300395256917,0.917431192,0.211320754,0.37735849,0.411320754,0.091743119,0.137614678,38,3.9160307624194175,667,1026,1693,0.40671642,0.3619403,0.23134328,0.13432836,0.49626866,0.36940299,"Alek Manoah",26410,666201
2023,"Hayden Wesneski","CHC",0.2572614107883817,1.072916666,0.22265625,0.40234375,0.375,0.09375,0.208333333,51,5.138059994031991,550,931,1481,0.43076923,0.32692308,0.24230769,0.14230769,0.48846154,0.36923077,"Hayden Wesneski",27581,669713
2023,"Joe Jiménez","ATL",0.3,0.577464788,0.238095238,0.278911564,0.482993197,0.042253521,0.126760563,25,3.9940834713226927,307,631,938,0.43624161,0.34899329,0.2147651,0.10738255,0.52348993,0.36912752,"Joe Jimenez",15761,641729
2023,"Kevin Gausman","TOR",0.3207126948775056,1.11299435,0.19047619,0.426406926,0.383116883,0.107344632,0.107344632,73,3.5513513513513515,1044,2027,3071,0.38412017,0.34549356,0.27038627,0.16523605,0.46566524,0.36909871,"Kevin Gausman",14107,592332
2021,"Cody Poteet","MIA",0.23376623376623376,0.675,0.182926829,0.329268292,0.487804878,0.15,0.175,18,5.282609133729448,201,348,549,0.4047619,0.33333333,0.26190476,0.1547619,0.47619048,0.36904762,"Cody Poteet",18769,547001
2021,"Madison Bumgarner","ARI",0.26506024096385544,0.738461538,0.217090069,0.33256351,0.45034642,0.138461538,0.123076923,75,4.612756424567374,746,1548,2294,0.46013667,0.28246014,0.25740319,0.16400911,0.46697039,0.3690205,"Madison Bumgarner",5524,518516
2024,"Kyle Finnegan","WSN",0.29213483146067415,1.440677966,0.221621621,0.459459459,0.318918918,0.016949152,0.152542372,6,0.8481676239660397,349,729,1078,0.35828877,0.34759358,0.29411765,0.14438503,0.48663102,0.36898396,"Kyle Finnegan",15009,640448
2023,"Spencer Turnbull","DET",0.32653061224489793,1.484848484,0.188118811,0.485148514,0.326732673,0.09090909,0.151515151,12,3.483871182095385,205,351,556,0.33009709,0.39805825,0.27184466,0.18446602,0.44660194,0.36893204,"Spencer Turnbull",16207,605513
2021,"T.J. McFarland","STL",0.26126126126126126,2.88,0.14159292,0.637168141,0.221238938,0.04,0.12,34,7.913794404686633,190,322,512,0.45614035,0.31578947,0.22807018,0.12280702,0.50877193,0.36842105,"T.J. McFarland",3237,519008
2024,"Valente Bellozo","MIA",0.2535211267605634,0.581196581,0.185022026,0.299559471,0.515418502,0.162393162,0.128205128,36,4.718446776693651,417,678,1095,0.40350877,0.31578947,0.28070175,0.18421053,0.44736842,0.36842105,"Valente Bellozo",23899,678368
2021,"Ervin Santana","KCR",0.2916666666666667,0.865853658,0.231155778,0.356783919,0.412060301,0.048780487,0.109756097,32,4.408163351101065,391,672,1063,0.37313433,0.34328358,0.28358209,0.12935323,0.50248756,0.3681592,"Ervin Santana",3200,429722
