Season,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
2023,"John Schreiber","BOS",46.2,0.25376884,0.61904762,0.44132029,0.63366337,0.80769231,0.75900277,0.51344743,19.46905537,"John Schreiber",20020,670167
2022,"Cole Sands","MIN",30.2,0.28343949,0.65423729,0.46305419,0.60674157,0.87046632,0.78723404,0.48440066,19.46868251,"Cole Sands",21461,663485
2024,"Paul Blackburn","- - -",75.1,0.26129032,0.70101351,0.47607261,0.59259259,0.86746988,0.79029463,0.48844884,19.46741573,"Paul Blackburn",14739,621112
2024,"Chris Martin","BOS",44.1,0.33962264,0.67091837,0.53729072,0.64444444,0.85551331,0.80169972,0.59665145,19.46398305,"Chris Martin",11847,455119
2024,"Anthony Bender","MIA",53,0.25345622,0.575,0.42872117,0.51818182,0.89966555,0.79706601,0.54507338,19.46344828,"Anthony Bender",19742,669622
2024,"Justin Verlander","HOU",90.1,0.29472329,0.67123288,0.48607595,0.68558952,0.86270872,0.80989583,0.50822785,19.4612766,"Justin Verlander",8700,434378
2023,"Nick Martinez","SDP",110.1,0.31960997,0.63164251,0.46716162,0.51186441,0.85086042,0.72860636,0.47287264,19.46057767,"Nick Martinez",12730,607259
2022,"Jakob Junis","SFG",112,0.27682927,0.60224949,0.4538376,0.57268722,0.87606112,0.79166667,0.54393771,19.46024465,"Jakob Junis",13619,596001
2023,"Yusei Kikuchi","TOR",167.2,0.30267922,0.6624913,0.4861604,0.51674641,0.84768908,0.74671533,0.50993612,19.45666667,"Yusei Kikuchi",20633,579328
2023,"Blake Snell","SDP",180,0.28041462,0.63220974,0.42866162,0.39688716,0.79265403,0.64285714,0.42140152,19.45352697,"Blake Snell",13543,605483
2023,"Brandon Pfaadt","ARI",96,0.28848821,0.65432099,0.49069479,0.51923077,0.85591767,0.76738306,0.55272953,19.44923858,"Brandon Pfaadt",27782,694297
2023,"Ryan Brasier","- - -",59.2,0.32494279,0.68017058,0.50883002,0.55633803,0.86206897,0.76789588,0.51766004,19.44645551,"Ryan Brasier",5615,518489
2023,"Lucas Erceg","OAK",55,0.22426471,0.61689587,0.41405508,0.54098361,0.82165605,0.74311927,0.48338082,19.44611529,"Lucas Erceg",19360,668674
2023,"Drey Jameson","ARI",40.2,0.29503106,0.61079545,0.45994065,0.44210526,0.84651163,0.72258065,0.52225519,19.44556452,"Drey Jameson",26260,686753
2023,"Carl Edwards Jr.","WSN",31.2,0.30333333,0.66037736,0.47079646,0.69230769,0.84571429,0.79323308,0.46902655,19.44339623,"Carl Edwards Jr.",13607,605218
2024,"Bailey Falter","PIT",142.1,0.27107791,0.665,0.4922789,0.59448819,0.89598997,0.82319392,0.56153486,19.43904021,"Bailey Falter",20070,663559
2024,"Josh Winckowski","BOS",76,0.27115717,0.6580938,0.47741935,0.57961783,0.88735632,0.80574324,0.53306452,19.43840178,"Josh Winckowski",22387,670174
2023,"Shelby Miller","LAD",42,0.21835443,0.62247839,0.42986425,0.53623188,0.84722222,0.77192982,0.52337858,19.43661972,"Shelby Miller",10197,571946
2023,"Tony Gonsolin","LAD",103,0.31506849,0.68908629,0.4921875,0.61231884,0.90055249,0.8034188,0.47355769,19.43428571,"Tony Gonsolin",19388,664062
2024,"Jason Foley","DET",60,0.26478149,0.65697674,0.48839779,0.57281553,0.86135693,0.79411765,0.57016575,19.42307692,"Jason Foley",19531,671345
2024,"Scott McGough","ARI",32.2,0.26377953,0.68571429,0.48501873,0.47761194,0.83854167,0.74517375,0.52434457,19.42278481,"Scott McGough",12056,543518
2024,"Robert Suarez","SDP",65,0.32300885,0.75619048,0.55578301,0.66438356,0.81612091,0.77532228,0.53735926,19.42178771,"Robert Suarez",30115,663158
2023,"Tucker Davidson","- - -",51.1,0.31151242,0.62623762,0.46162928,0.61594203,0.84980237,0.76726343,0.47697757,19.41993464,"Tucker Davidson",19871,656353
2023,"Cory Abbott","WSN",39.1,0.30882353,0.62872629,0.47531735,0.53333333,0.86206897,0.75964392,0.52045134,19.41860465,"Cory Abbott",20277,676265
2023,"Pedro Avila","SDP",50.1,0.27253669,0.66028708,0.45363128,0.46923077,0.85144928,0.72906404,0.46703911,19.41369048,"Pedro Avila",18864,658648
2022,"Rony García","DET",51,0.23744292,0.69387755,0.46643914,0.625,0.88562092,0.8195122,0.50170648,19.40895522,"Rony Garcia",20430,665621
2023,"Ryan Yarbrough","- - -",89.2,0.32857143,0.66498104,0.51583392,0.66666667,0.84410646,0.79399727,0.55665025,19.4049904,"Ryan Yarbrough",16502,642232
2024,"Colin Holderman","PIT",51.1,0.2529274,0.64479638,0.45224396,0.51851852,0.80350877,0.72519084,0.50863061,19.40498442,"Colin Holderman",22361,670059
2024,"Griffin Canning","LAA",171.2,0.29773031,0.68417214,0.48239805,0.55381166,0.87526652,0.7716763,0.47786685,19.40235849,"Griffin Canning",19867,656288
2024,"Luis L. Ortiz","PIT",135.2,0.23935091,0.68366465,0.47923472,0.6059322,0.87737042,0.81499513,0.53989734,19.39861461,"Luis L. Ortiz",27646,682847
2023,"Steven Okert","MIA",58.2,0.27607362,0.65471698,0.47301276,0.54074074,0.78962536,0.71991701,0.52011776,19.38932292,"Steven Okert",13580,595345
2024,"Luis García","- - -",59,0.33181818,0.65283843,0.49554566,0.50684932,0.89966555,0.77078652,0.51002227,19.37871674,"Luis Garcia",6984,472610
2024,"José Alvarado","PHI",61.2,0.27083333,0.65458015,0.46197719,0.5034965,0.83090379,0.7345679,0.49809886,19.37626263,"Jose Alvarado",17780,621237
2024,"Christian Scott","NYM",47.1,0.2464986,0.73255814,0.51207116,0.57954545,0.85396825,0.79404467,0.54637865,19.37542662,"Christian Scott",30107,681035
2023,"Kutter Crawford","BOS",129.1,0.33174905,0.71170314,0.52163576,0.61604585,0.82620321,0.75934366,0.49976224,19.37292465,"Kutter Crawford",20531,676710
2024,"Yennier Cano","BAL",60,0.33003953,0.63346614,0.48115079,0.5508982,0.84591195,0.7443299,0.49801587,19.37218543,"Yennier Cano",25911,666974
2024,"Bryan Abreu","HOU",78.1,0.30495356,0.6146789,0.46076923,0.43147208,0.81343284,0.68781302,0.50307692,19.36880165,"Bryan Abreu",16609,650556
2023,"Jovani Moran","MIN",42.1,0.23425693,0.62889518,0.42,0.40860215,0.72972973,0.63492063,0.47066667,19.36814159,"Jovani Moran",20422,663558
2023,"Xzavion Curry","CLE",95,0.25036179,0.69402985,0.48896321,0.67630058,0.85842294,0.81532148,0.53779264,19.35956084,"Xzavion Curry",25595,675540
2021,"Brent Suter","MIL",73.1,0.27903226,0.69384359,0.48321048,0.60115607,0.90647482,0.81694915,0.49221949,19.35170893,"Brent Suter",13942,608718
2023,"Dylan Floro","- - -",56.2,0.29423868,0.62526316,0.4578564,0.67832168,0.86868687,0.80681818,0.4942768,19.34361851,"Dylan Floro",13394,571670
2023,"Julio Urías","LAD",117.1,0.31497006,0.64102564,0.49378042,0.63498099,0.85076923,0.78860898,0.54840454,19.34218289,"Julio Urias",14765,628711
2023,"Joey Lucchesi","NYM",46.2,0.26536313,0.61538462,0.43534483,0.65263158,0.90865385,0.82838284,0.48563218,19.34131737,"Joey Lucchesi",19320,664192
2023,"Max Scherzer","- - -",152.2,0.306914,0.69483568,0.50811688,0.54395604,0.81531532,0.73642173,0.51866883,19.33878887,"Max Scherzer",3137,453286
2023,"Gavin Williams","CLE",82,0.25226586,0.67955801,0.47546898,0.54491018,0.81097561,0.74355083,0.52236652,19.33782483,"Gavin Williams",30122,668909
2022,"Kirk McCarty","CLE",37.2,0.3037037,0.6875,0.50696864,0.68292683,0.84210526,0.79725086,0.52961672,19.3373494,"Kirk McCarty",20555,668948
2024,"Yusei Kikuchi","- - -",175.2,0.28478731,0.66122715,0.48235697,0.50126582,0.82230997,0.73224432,0.52483727,19.33486661,"Yusei Kikuchi",20633,579328
2023,"Tanner Scott","MIA",78,0.36071429,0.6404321,0.51076159,0.44059406,0.76385542,0.65802269,0.53642384,19.31520533,"Tanner Scott",17586,656945
2024,"Craig Kimbrel","BAL",52.1,0.24089069,0.63034188,0.43035343,0.51260504,0.81355932,0.72705314,0.48648649,19.30631868,"Craig Kimbrel",6655,518886
2023,"Dakota Hudson","STL",81.1,0.24537037,0.68908819,0.47076689,0.57861635,0.90021692,0.81774194,0.50797267,19.30552659,"Dakota Hudson",19206,641712
2024,"Jose Quintana","NYM",170.1,0.27739075,0.61693548,0.42674707,0.63926941,0.89411765,0.80133001,0.4398723,19.30366492,"Jose Quintana",11423,500779
2024,"Kyle Nicolas","PIT",54.2,0.24493927,0.67538126,0.45225603,0.49586777,0.84516129,0.74709977,0.48163694,19.30212766,"Kyle Nicolas",27775,693312
2024,"Cionel Pérez","BAL",53.2,0.22302158,0.67040359,0.45422943,0.50537634,0.87625418,0.78826531,0.51680185,19.2983871,"Cionel Perez",19614,672335
2024,"Max Scherzer","TEX",43.1,0.36024845,0.71469741,0.54409567,0.51724138,0.83064516,0.73076923,0.5186846,19.29124236,"Max Scherzer",3137,453286
2023,"Drew Smith","NYM",56.1,0.271777,0.67913386,0.46303142,0.61538462,0.86666667,0.78842315,0.46950092,19.28931573,"Drew Smith",17755,622098
2023,"Justin Lawrence","COL",75,0.23121387,0.55855856,0.41518987,0.53333333,0.83870968,0.76422764,0.56202532,19.27953216,"Justin Lawrence",17639,664875
2023,"Dylan Cease","CHW",177,0.29205997,0.67214237,0.46229307,0.46197719,0.83604888,0.70557029,0.44788473,19.27935223,"Dylan Cease",18525,656302
2022,"Ty Blach","COL",44.1,0.29225352,0.64615385,0.49703264,0.68674699,0.86111111,0.81791045,0.57863501,19.27650728,"Ty Blach",14361,621389
2023,"Drew Smyly","CHC",142.1,0.30650155,0.65013526,0.46522282,0.57070707,0.85575589,0.75470009,0.46189088,19.27576444,"Drew Smyly",11760,592767
2023,"Matt Waldron","SDP",41.1,0.2559727,0.65,0.47845468,0.68,0.87854251,0.83229814,0.56463596,19.27530364,"Matt Waldron",25550,663362
2024,"Mitchell Parker","WSN",151,0.32393162,0.68962723,0.51164725,0.59366755,0.88954172,0.79837398,0.51331115,19.27272727,"Mitchell Parker",27636,680730
2023,"Michael King","NYY",104.2,0.27874564,0.57804878,0.42474717,0.47916667,0.84599156,0.72268908,0.48780488,19.26666667,"Michael King",19853,650633
2024,"Justin Slaten","BOS",55.1,0.35516373,0.70531401,0.53390875,0.43262411,0.88013699,0.73441109,0.51048089,19.26495726,"Justin Slaten",25648,686580
2023,"Shohei Ohtani","LAA",132,0.2584964,0.64458371,0.46503831,0.4501992,0.81944444,0.72399588,0.53496169,19.26434558,"Shohei Ohtani",19755,660271
2024,"Bradley Blalock","- - -",30.2,0.23181818,0.68,0.47021277,0.64705882,0.85882353,0.80995475,0.53191489,19.26239067,"Bradley Blalock",26419,687134
2023,"Kenta Maeda","MIN",104.1,0.31365741,0.66227545,0.48499117,0.49446494,0.85352622,0.73543689,0.49146557,19.26004728,"Kenta Maeda",18498,628317
2023,"Max Fried","ATL",77.2,0.29245283,0.64085667,0.46259051,0.5,0.86118252,0.74434783,0.48833467,19.25889968,"Max Fried",13743,608331
2024,"Kyle Freeland","COL",113.1,0.27742749,0.67827869,0.49858677,0.61363636,0.91691843,0.84126984,0.55172414,19.25296443,"Kyle Freeland",16256,607536
2024,"Slade Cecconi","ARI",77,0.24074074,0.66445623,0.48763524,0.62307692,0.86626747,0.81616482,0.58268934,19.25263158,"Slade Cecconi",27500,677944
2024,"Nick Nastrini","CHW",35.2,0.22641509,0.63225806,0.39782016,0.51041667,0.84693878,0.73630137,0.42234332,19.25178571,"Nick Nastrini",29833,680897
2024,"Luis Medina","OAK",40,0.27034884,0.67819149,0.48333333,0.60215054,0.88627451,0.81034483,0.52222222,19.24675325,"Luis Medina",21649,665622
2024,"Nathan Eovaldi","TEX",170.2,0.33057167,0.68316832,0.52079359,0.53383459,0.84057971,0.75091575,0.53948874,19.24621014,"Nathan Eovaldi",9132,543135
2023,"JoJo Romero","STL",36.2,0.27272727,0.6409396,0.47186933,0.44927536,0.77486911,0.68846154,0.54083485,19.22864322,"JoJo Romero",19574,668941
2024,"Ryan Thompson","ARI",66.1,0.34883721,0.63492063,0.4964176,0.64848485,0.86875,0.79381443,0.51586489,19.22804533,"Ryan Thompson",16647,657044
2024,"Joey Wentz","- - -",67.1,0.29692308,0.66666667,0.47063622,0.51813472,0.83854167,0.73136915,0.46982055,19.2257361,"Joey Wentz",19962,666214
2023,"MacKenzie Gore","WSN",136.1,0.29983923,0.67296631,0.48435595,0.52546917,0.84859585,0.74748322,0.49451443,19.2194206,"MacKenzie Gore",22201,669022
2023,"Cionel Pérez","BAL",53.1,0.25592417,0.64395604,0.45724059,0.63888889,0.87713311,0.81296758,0.51881414,19.2185008,"Cionel Perez",19614,672335
2023,"Dean Kremer","BAL",172.2,0.26035088,0.67866667,0.47487179,0.606469,0.8497053,0.78473722,0.51282051,19.20273973,"Dean Kremer",19350,665152
2021,"Alex Wells","BAL",42.2,0.21574344,0.60583942,0.42838196,0.75675676,0.88353414,0.85448916,0.54509284,19.20216606,"Alex Wells",19845,649144
2023,"Tom Cosgrove","SDP",51.1,0.22606383,0.64425163,0.45639188,0.55294118,0.82828283,0.76701571,0.55077658,19.19745223,"Tom Cosgrove",23443,676680
2023,"Jorge López","- - -",59,0.29613734,0.638,0.47308489,0.53623188,0.89968652,0.78993435,0.51759834,19.19142857,"Jorge Lopez",14527,605347
2023,"Aaron Loup","LAA",48.2,0.29329609,0.65280665,0.49940405,0.64761905,0.86305732,0.80906921,0.57330155,19.19110379,"Aaron Loup",10343,571901
2024,"Kyle Tyler","MIA",31.2,0.28164557,0.62878788,0.43965517,0.57303371,0.86144578,0.76078431,0.45517241,19.1908046,"Kyle Tyler",22092,667725
2023,"Gabe Speier","SEA",54.2,0.39130435,0.65473146,0.5230179,0.49019608,0.83984375,0.70904645,0.5,19.18617021,"Gabe Speier",17170,642100
2024,"Burch Smith","- - -",56.1,0.26799007,0.70791075,0.51004464,0.65740741,0.87965616,0.82713348,0.55022321,19.18195719,"Burch Smith",12784,572143
2023,"Jake Bird","COL",89.1,0.24276527,0.62597403,0.45474138,0.56291391,0.88381743,0.80726698,0.55316092,19.1800995,"Jake Bird",21267,656234
2023,"Brent Honeywell","- - -",52.1,0.24411135,0.68410042,0.46666667,0.61403509,0.83180428,0.7755102,0.50582011,19.16713881,"Brent Honeywell",16466,641703
2023,"Lucas Sims","CIN",61,0.26691042,0.64660194,0.45103578,0.46575342,0.78678679,0.68893528,0.48493409,19.16479401,"Lucas Sims",13470,608371
2023,"Taj Bradley","TBR",104.2,0.2823804,0.70020747,0.50356947,0.5661157,0.84740741,0.77317339,0.52937946,19.15509601,"Taj Bradley",22543,671737
2024,"Chris Flexen","CHW",160,0.27533333,0.67153846,0.45928571,0.63438257,0.86139748,0.78849145,0.46428571,19.15465898,"Chris Flexen",13896,623167
2024,"MacKenzie Gore","WSN",166.1,0.29058663,0.70549738,0.50233801,0.51643192,0.84508349,0.75199468,0.51035404,19.15067265,"MacKenzie Gore",22201,669022
2023,"Hayden Wesneski","CHC",89.1,0.25968436,0.60997442,0.4448952,0.60220994,0.87002096,0.79635258,0.52873563,19.15054745,"Hayden Wesneski",27581,669713
2023,"Zack Wheeler","PHI",192,0.32801065,0.67919951,0.51173858,0.52738337,0.83035714,0.73775573,0.5231599,19.14049236,"Zack Wheeler",10310,554430
2023,"Caleb Thielbar","MIN",30.2,0.27477477,0.68725869,0.4968815,0.63934426,0.83707865,0.78661088,0.53846154,19.13888889,"Caleb Thielbar",10078,573204
2024,"Erik Swanson","TOR",39.1,0.30617978,0.7266881,0.50224888,0.65137615,0.84513274,0.78208955,0.46626687,19.13682093,"Erik Swanson",16587,657024
2024,"Austin Voth","SEA",61,0.31213873,0.67912088,0.4835729,0.45679012,0.83171521,0.70276008,0.46714579,19.13360882,"Austin Voth",15047,608723
2024,"Alex Faedo","DET",57.1,0.31351351,0.67477876,0.47567031,0.50574713,0.80655738,0.69728601,0.44885799,19.12997347,"Alex Faedo",19874,656412
2023,"Marcus Stroman","CHC",136.2,0.27497865,0.64244186,0.44711757,0.60248447,0.88084465,0.78984772,0.46845211,19.12076402,"Marcus Stroman",13431,573186
2024,"Steven Okert","MIN",35.1,0.21908127,0.65165165,0.45292208,0.59677419,0.83410138,0.78136201,0.54058442,19.11304348,"Steven Okert",13580,595345
2024,"Jorge López","- - -",53,0.25280899,0.57336343,0.43053817,0.52222222,0.87007874,0.77906977,0.55444305,19.10069444,"Jorge Lopez",14527,605347
2024,"Shawn Armstrong","- - -",66.2,0.2771855,0.678125,0.50856628,0.66153846,0.8640553,0.81737589,0.57709648,19.10024752,"Shawn Armstrong",12857,542888
2023,"Lucas Giolito","- - -",184.1,0.28777845,0.66121648,0.46677116,0.51046025,0.84569733,0.73807925,0.47931034,19.09068115,"Lucas Giolito",15474,608337
2023,"Corey Kluber","BOS",55,0.28778468,0.6765286,0.48686869,0.58992806,0.88338192,0.79875519,0.51212121,19.09053498,"Corey Kluber",2429,446372
2023,"Mason Thompson","WSN",54,0.24654378,0.61822126,0.43798883,0.58878505,0.87719298,0.79846939,0.5150838,19.08128834,"Mason Thompson",21850,666168
2024,"Dakota Hudson","COL",89,0.21750663,0.61477573,0.41666667,0.62804878,0.90772532,0.83492063,0.50132275,19.07811081,"Dakota Hudson",19206,641712
2023,"Albert Abreu","NYY",59,0.22562141,0.61228407,0.41858238,0.56779661,0.8369906,0.76430206,0.49904215,19.07722008,"Albert Abreu",17485,656061
2023,"Trevor May","OAK",46.2,0.29648241,0.59366755,0.44144144,0.61864407,0.84444444,0.76676385,0.48777349,19.07155323,"Trevor May",6398,543507
2024,"Brandon Pfaadt","ARI",181.2,0.2983683,0.65670651,0.49158611,0.55729167,0.85035389,0.76839039,0.53920516,19.06864198,"Brandon Pfaadt",27782,694297
2023,"Drew Rasmussen","TBR",44.2,0.32191781,0.63874346,0.50148368,0.4893617,0.89754098,0.78402367,0.56676558,19.06275304,"Drew Rasmussen",25385,656876
2023,"Dustin May","LAD",48,0.22829582,0.64622642,0.46938776,0.78873239,0.89416058,0.87246377,0.57687075,19.05311355,"Dustin May",19716,669160
2023,"Luis Frías","ARI",31,0.28776978,0.69348659,0.48423006,0.6,0.82872928,0.75862069,0.48423006,19.04773869,"Luis Frias",21997,666818
2023,"Merrill Kelly","ARI",177.2,0.33264887,0.65720687,0.48785714,0.59670782,0.84090909,0.75402635,0.47821429,19.04061896,"Merrill Kelly",11156,518876
2023,"Bailey Falter","- - -",80.2,0.28522337,0.68487395,0.50540123,0.64457831,0.91206544,0.84427481,0.55092593,19.04029692,"Bailey Falter",20070,663559
2024,"James McArthur","KCR",56.2,0.30697674,0.62845011,0.47502775,0.46969697,0.84797297,0.73130841,0.5227525,19.0398773,"James McArthur",21527,663704
2023,"Tyler Wells","BAL",118.2,0.28844115,0.65104167,0.47136101,0.62867647,0.8208,0.76254181,0.50446663,19.03361345,"Tyler Wells",20000,669330
2024,"John Schreiber","KCR",51.2,0.23394495,0.65795207,0.45139665,0.65686275,0.86423841,0.81188119,0.51284916,19.03308271,"John Schreiber",20020,670167
2023,"Chris Sale","BOS",102.2,0.3296433,0.61960327,0.47844311,0.55597015,0.80979284,0.72465582,0.51317365,19.01367659,"Chris Sale",10603,519242
2023,"Yohan Ramírez","- - -",38.1,0.21621622,0.60650888,0.40254237,0.6,0.88292683,0.80350877,0.47740113,19.01320755,"Yohan Ramirez",19444,670990
2024,"Jack Kochanowicz","LAA",65.1,0.27840909,0.71400394,0.5355064,0.70408163,0.90883978,0.86521739,0.59022119,19.01011804,"Jack Kochanowicz",27688,686799
2023,"Justin Topa","SEA",69,0.26046512,0.60064935,0.46080306,0.65178571,0.86756757,0.81742739,0.58891013,19.00788436,"Justin Topa",15145,623437
2023,"Erasmo Ramírez","- - -",60.1,0.26712329,0.71102662,0.5093361,0.58119658,0.87967914,0.80855397,0.54564315,19.00732064,"Erasmo Ramirez",10314,541640
2023,"Daniel Duarte","CIN",31.2,0.26568266,0.66777409,0.47727273,0.625,0.84079602,0.78388278,0.52622378,19.00691244,"Daniel Duarte",17480,650960
2023,"J.P. France","HOU",136.1,0.24242424,0.63874346,0.44868302,0.578125,0.86885246,0.79352227,0.52043597,19.00371058,"J.P. France",21212,641585
2024,"Framber Valdez","HOU",176.1,0.30287009,0.59811617,0.44765204,0.47630923,0.8832021,0.74290628,0.49037721,18.99788472,"Framber Valdez",17295,664285
2024,"Jake Woodford","- - -",35,0.19858156,0.63988095,0.43851133,0.69642857,0.92093023,0.87453875,0.54368932,18.98663697,"Jake Woodford",18674,663765
2024,"Graham Ashcraft","CIN",77.1,0.2618683,0.70682148,0.49031297,0.53216374,0.88706366,0.79483283,0.51341282,18.98281092,"Graham Ashcraft",27552,668933
2023,"Chris Stratton","- - -",82.2,0.28240741,0.64456982,0.47162859,0.68306011,0.85557987,0.80625,0.52247605,18.97843137,"Chris Stratton",13761,608717
2024,"Gerrit Cole","NYY",95,0.28918919,0.65994962,0.48109518,0.57009346,0.85496183,0.77235772,0.51760104,18.97810858,"Gerrit Cole",13125,543037
2023,"Tristan Beck","SFG",85,0.30066445,0.65804598,0.49229584,0.57458564,0.86462882,0.78247261,0.53620955,18.97763578,"Tristan Beck",21584,663941
2023,"Eury Pérez","MIA",91.1,0.31656442,0.70514604,0.49869622,0.47674419,0.79092702,0.68496732,0.46870926,18.97666379,"Eury Perez",27768,691587
2024,"Kutter Crawford","BOS",183.2,0.3210728,0.6882004,0.51842665,0.55847255,0.84961686,0.76623377,0.53756201,18.97273612,"Kutter Crawford",20531,676710
2023,"Luis Medina","OAK",109.2,0.26753507,0.66525871,0.46118252,0.55430712,0.85714286,0.76700111,0.48688946,18.9723566,"Luis Medina",21649,665622
2024,"Scott Barlow","CLE",55,0.27319588,0.62045455,0.42270059,0.40880503,0.83882784,0.68055556,0.43052838,18.96786632,"Scott Barlow",14993,605130
2023,"Alex Young","CIN",53.2,0.36244541,0.65625,0.50228833,0.44578313,0.86080586,0.70387244,0.47597254,18.96698113,"Alex Young",18333,622065
2023,"Scott Barlow","- - -",68,0.32302937,0.57272727,0.43776107,0.49760766,0.84126984,0.70419847,0.45948204,18.96555556,"Scott Barlow",14993,605130
2024,"Randy Vásquez","SDP",98,0.27411168,0.68743048,0.4943687,0.68518519,0.88996764,0.83693046,0.53289864,18.95447284,"Randy Vasquez",24719,681190
2023,"Jacob Webb","- - -",53.2,0.32976445,0.68965517,0.50912997,0.57792208,0.765625,0.70464135,0.49838883,18.94706724,"Jacob Webb",19274,657097
2024,"Hayden Birdsong","SFG",72,0.27044855,0.6047619,0.4221902,0.46829268,0.86351706,0.72525597,0.45389049,18.9428839,"Hayden Birdsong",31635,806185
