Season,Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
2023,"Ranger Suárez","PHI",125,0.21453287,,0.12605042,,,0.28027682,0.00543747,0.1898171,,,0.18388532,,,,"Ranger Suarez",17277,624133
2023,"Michael Kopech","CHW",129.1,0.61399177,,,,,,0.27160494,0.0399177,,,0.0744856,,,,"Michael Kopech",17282,656629
2023,"Framber Valdez","HOU",198,0.00101764,,0.0339213,,,0.46811398,0.08717775,0.2527137,,,0.15705563,,,,"Framber Valdez",17295,664285
2023,"Justin Steele","CHC",173.1,0.62584018,,,,,0.01792382,0.33943241,0.00634802,,,0.01045556,,,,"Justin Steele",17312,657006
2023,"Jeff Hoffman","PHI",52.1,0.33715596,,,0.17775229,,0.00802752,0.47706422,,,,,,,,"Jeff Hoffman",17432,656546
2023,"Jonathan Hernández","TEX",31.2,,,,,,0.46473779,0.43761302,,,,0.09764919,,,,"Jonathan Hernandez",17464,642546
2023,"Jack Flaherty","- - -",144.1,0.41685649,,0.09073652,,,0.01974184,0.24563402,,0.19438117,,0.03264996,,,,"Jack Flaherty",17479,656427
2023,"Daniel Duarte","CIN",31.2,0.26748252,,0.19755245,,,0.28496503,0.18181818,,,,0.06818182,,,,"Daniel Duarte",17480,650960
2023,"Albert Abreu","NYY",59,0.03256705,,,,,0.54310345,0.28065134,,,,0.14367816,,,,"Albert Abreu",17485,656061
2023,"Génesis Cabrera","- - -",55.2,0.36257928,,0.32135307,,,0.14164905,,0.13319239,,,0.04122622,,,,"Genesis Cabrera",17490,650893
2023,"Tanner Scott","MIA",78,0.47350993,,,,,,0.52649007,,,,,,,,"Tanner Scott",17586,656945
2023,"Mitch Keller","PIT",194.1,0.2613017,,0.24238538,,,0.22763706,0.16062841,0.07983328,,,0.02821417,,,,"Mitch Keller",17594,656605
2023,"Cristian Javier","HOU",162,0.58362248,,,,,,0.29979181,,0.07529493,,0.04129077,,,,"Cristian Javier",17606,664299
2023,"Taylor Clarke","KCR",59,0.29026217,,,,,,0.55617978,,,,0.15355805,,,,"Taylor Clarke",17611,664199
2023,"Justin Lawrence","COL",75,,,,,,0.51308017,0.48691983,,,,,,,,"Justin Lawrence",17639,664875
2023,"Jose Cuas","- - -",65.1,0.19557823,,,,,0.49744898,0.26615646,,,,0.04081633,,,,"Jose Cuas",17701,621016
2023,"Trevor Megill","MIL",34.2,0.721202,,,,,,,,0.278798,,,,,,"Trevor Megill",17722,656730
2023,"Evan Phillips","LAD",61.1,0.19562842,,0.24043716,,,0.10928962,0.45464481,,,,,,,,"Evan Phillips",17734,623465
2023,"Tyler Alexander","DET",44,0.28129602,,0.35051546,,,0.11045655,0.08836524,,,,0.16936672,,,,"Tyler Alexander",17735,641302
2023,"Drew Smith","NYM",56.1,0.61182994,,,,,0.00092421,0.20887246,0.08502773,,,0.09334566,,,,"Drew Smith",17755,622098
2023,"José Alvarado","PHI",41.1,,,0.41239892,,,0.58760108,,,,,,,,,"Jose Alvarado",17780,621237
2023,"Adbert Alzolay","CHC",64,0.20893971,,0.0997921,,,0.19230769,0.49376299,,,,0.00519751,,,,"Adbert Alzolay",17859,640470
2023,"Ian Gibaut","CIN",75.2,0.4398682,,0.27100494,,,,0.20840198,,,,0.08072488,,,,"Ian Gibaut",17871,664139
2023,"Nestor Cortes","NYY",63.1,0.52059925,,0.28838951,,,0.00468165,0.1582397,,,,0.02808989,,,,"Nestor Cortes",17874,641482
2023,"Tayler Saucedo","SEA",47.2,0.02281369,,,,,0.39923954,0.26235741,0.05703422,,,0.25855513,,,,"Tayler Saucedo",17888,642048
2023,"Trent Thornton","- - -",31.1,0.33624454,,,,,0.11790393,0.44104803,0.10480349,,,,,,,"Trent Thornton",17948,663423
2023,"Brock Burke","TEX",59.2,0.64551422,,,,,0.05689278,0.18818381,,,,0.10940919,,,,"Brock Burke",17968,656271
2023,"Peter Lambert","COL",87.1,0.44551724,,,,,,0.32275862,0.03172414,,,0.2,,,,"Peter Lambert",17969,663567
2023,"Logan Webb","SFG",216,0.03676933,,,,,0.33563796,0.2115022,,,,0.41609051,,,,"Logan Webb",17995,657277
2023,"Pete Fairbanks","TBR",45.1,0.49455041,,,,,,0.4986376,,,,0.00681199,,,,"Pete Fairbanks",17998,664126
2023,"Phil Maton","HOU",66,,,0.32115385,,,0.04134615,0.23365385,0.40384615,,,,,,,"Phil Maton",18064,664208
2023,"Ryan Helsley","STL",36.2,0.56177924,,,,,,0.36738056,0.0708402,,,,,,,"Ryan Helsley",18138,664854
2023,"Josh Sborz","TEX",52.1,0.36211031,,,,,,0.38009592,0.25779376,,,,,,,"Josh Sborz",18323,622250
2023,"James Kaprielian","OAK",61,0.41429881,,,,,0.13932172,0.30705775,0.06141155,,,0.07791017,,,,"James Kaprielian",18331,621076
2023,"Alex Young","CIN",53.2,0.03203661,,,,,0.36384439,,0.24485126,,,0.35926773,,,,"Alex Young",18333,622065
2023,"Nick Anderson","ATL",35.1,0.48905109,,,,,0.01094891,,0.5,,,,,,,"Nick Anderson",18337,623433
2023,"Jaime Barria","LAA",82.1,0.30592593,,,,,0.04666667,0.50666667,,,,0.14074074,,,,"Jaime Barria",18356,642545
2023,"Michael Soroka","ATL",32.1,0.32402235,,,,,0.22718808,0.26629423,,,,0.18249534,,,,"Michael Soroka",18383,647336
2023,"Enyel De Los Santos","CLE",65.2,0.60418649,,,,,,0.30447193,0.00095147,,,0.0903901,,,,"Enyel De Los Santos",18403,660853
2023,"José Urquidy","HOU",63,0.38482633,,,,,0.09597806,0.18829982,0.11517367,,,0.21572212,,,,"Jose Urquidy",18413,664353
2023,"Kenta Maeda","MIN",104.1,0.27427899,,,0.31901118,,0.06415539,0.30606239,0.03649205,,,,,,,"Kenta Maeda",18498,628317
2023,"Phil Bickford","- - -",67.1,0.7103336,,,,,,0.26932465,,,,0.02034174,,,,"Phil Bickford",18519,641360
2023,"Dylan Cease","CHW",177,0.43163703,,,,,,0.38626609,,0.15174739,,0.03034948,,,,"Dylan Cease",18525,656302
2023,"Sam Hentges","CLE",52.1,0.36032864,,,,,0.13262911,0.14671362,0.36032864,,,,,,,"Sam Hentges",18548,656529
2023,"A.J. Minter","ATL",64.2,0.47169811,,0.38867925,,,,,,,,0.13962264,,,,"A.J. Minter",18655,621345
2023,"Jake Woodford","STL",47.2,0.06820682,,0.05610561,,,0.50165017,0.23212321,0.10121012,,,0.04070407,,,,"Jake Woodford",18674,663765
2023,"Freddy Peralta","MIL",165.2,0.51179993,,,,,,0.21803452,0.12398732,,,0.14617823,,,,"Freddy Peralta",18679,642547
2023,"Sandy Alcantara","MIA",184.2,0.21278942,,,,,0.29033444,0.20139655,0.02205072,,,0.27342889,,,,"Sandy Alcantara",18684,645261
2023,"Pedro Avila","SDP",50.1,0.3273743,,,,,0.20670391,0.00670391,0.20335196,,,0.25586592,,,,"Pedro Avila",18864,658648
2023,"Jesse Scholtens","CHW",85,0.43469247,,,,,,0.36558397,0.16516932,,,0.03455425,,,,"Jesse Scholtens",19205,669947
2023,"Dakota Hudson","STL",81.1,0.22171602,,,,,0.37737282,0.32118451,0.05542901,,,0.02429765,,,,"Dakota Hudson",19206,641712
2023,"Cole Irvin","BAL",77.1,0.27965436,,0.15946583,,,0.20738413,,0.14296936,,,0.21052632,,,,"Cole Irvin",19244,608344
2023,"Seranthony Domínguez","PHI",50,0.38882421,,,,,0.29452852,0.27706636,,,,0.03958091,,,,"Seranthony Dominguez",19249,622554
2023,"Ian Hamilton","NYY",58,0.22369765,,,,,0.23391216,0.54239019,,,,,,,,"Ian Hamilton",19261,641656
2023,"Jacob Webb","- - -",53.2,0.48764769,,,,,,0.23415682,,,,0.27819549,,,,"Jacob Webb",19274,657097
2023,"Zac Gallen","ARI",210,0.49076355,,0.09174877,,,0.0067734,0.04464286,,0.22660099,,0.13947044,,,,"Zac Gallen",19291,668678
2023,"Trevor Richards","TOR",72.2,0.4341716,,,,,,,,,,0.5658284,,,,"Trevor Richards",19309,670950
2023,"Cal Quantrill","CLE",99.2,0.00994152,,0.24093567,0.12280702,,0.41578947,,0.10935673,,,0.10116959,,,,"Cal Quantrill",19312,615698
2023,"Eric Lauer","MIL",46.2,0.43246445,,0.35781991,,,,0.07819905,0.12440758,,,0.007109,,,,"Eric Lauer",19316,641778
2023,"Joey Lucchesi","NYM",46.2,,,0.22844828,,,0.51724138,,0.24712644,,,0.00718391,,,,"Joey Lucchesi",19320,664192
2023,"A.J. Puk","MIA",56.2,0.51052632,,,0.00421053,,0.05052632,0.42631579,,,,0.00842105,,,,"A.J. Puk",19343,640462
2023,"Caleb Ferguson","LAD",60.1,0.66478873,,0.30704225,,,,0.02816901,,,,,,,,"Caleb Ferguson",19349,657571
2023,"Dean Kremer","BAL",172.2,0.37059829,,0.23931624,,,0.14529915,0.03282051,0.08923077,,,0.12273504,,,,"Dean Kremer",19350,665152
2023,"Lucas Erceg","OAK",55,0.28395062,,0.04463438,,,0.30294397,0.14719848,,,,0.22127255,,,,"Lucas Erceg",19360,668674
2023,"Corbin Burnes","MIL",193.2,,,0.554076,,,0.07664826,0.08541734,0.17148425,,,0.11237415,,,,"Corbin Burnes",19361,669203
2023,"Tony Gonsolin","LAD",103,0.39483173,,,0.27163462,,,0.18269231,0.15084135,,,,,,,"Tony Gonsolin",19388,664062
2023,"Colin Poche","TBR",60.2,0.65048544,,,,,,0.34951456,,,,,,,,"Colin Poche",19403,621363
2023,"Ronel Blanco","HOU",52,0.40220994,,,,,,0.48618785,0.02209945,,,0.08950276,,,,"Ronel Blanco",19407,669854
2023,"Dane Dunning","TEX",172.2,0.03189911,,0.19992582,,,0.33123145,0.23367953,0.01557864,0.03152819,,0.15615727,,,,"Dane Dunning",19409,641540
2023,"Shane Bieber","CLE",128,0.35158649,,0.2691914,,,,0.20675537,,0.13715455,,0.03531218,,,,"Shane Bieber",19427,669456
2023,"Yohan Ramírez","- - -",38.1,0.00141243,,,,,0.7019774,0.26129944,,,,0.03531073,,,,"Yohan Ramirez",19444,670990
2023,"Patrick Sandoval","LAA",144.2,0.25610687,,,,,0.11068702,0.28549618,0.09007634,,,0.25763359,,,,"Patrick Sandoval",19447,663776
2023,"Michael Rucker","CHC",40.1,0.39638387,,0.26564673,,,0.01808067,0.17246175,0.10292072,,,0.04450626,,,,"Michael Rucker",19454,621074
2023,"Aaron Civale","- - -",122.1,0.1234445,,0.37182678,0.01692384,,0.18516675,0.05823793,0.2444002,,,,,,,"Aaron Civale",19479,650644
2023,"Andrew Vasquez","- - -",48.1,0.07268464,,,,,0.04337632,0.81828839,0.05041032,,,0.01524033,,,,"Andrew Vasquez",19482,607755
2023,"Jason Foley","DET",69,0.00286533,,,,,0.69054441,0.17382999,,,,0.13276027,,,,"Jason Foley",19531,671345
2023,"Jimmy Lambert","CHW",37.2,0.43620178,,,,,,0.3041543,,0.15727003,,0.10237389,,,,"Jimmy Lambert",19541,669424
2023,"David Bednar","PIT",67.1,0.5800905,,,0.16561086,,,,0.25429864,,,,,,,"David Bednar",19569,670280
2023,"JoJo Romero","STL",36.2,0.15426497,,0.00181488,,,0.33756806,0.22686025,,,,0.27949183,,,,"JoJo Romero",19574,668941
2023,"Cionel Pérez","BAL",53.1,0.2645382,,,,,0.37058153,0.29988597,0.0649943,,,,,,,"Cionel Perez",19614,672335
2023,"Jordan Hicks","- - -",65.2,0.10771993,,,0.01615799,,0.6427289,0.23339318,,,,,,,,"Jordan Hicks",19618,663855
2023,"Kyle Wright","ATL",31,0.15478261,,,,,0.29565217,0.01391304,,0.47304348,,0.0626087,,,,"Kyle Wright",19665,657140
2023,"Gregory Soto","PHI",60.1,0.17494824,,,,,0.43271222,0.39026915,,,,0.00207039,,,,"Gregory Soto",19677,642397
2023,"Connor Seabold","COL",87.1,0.54417414,,,,,,0.30473752,0.01792574,,,0.13316261,,,,"Connor Seabold",19695,657756
2023,"Dustin May","LAD",48,0.26938776,,0.14829932,,,0.33469388,,0.20272109,,,0.04489796,,,,"Dustin May",19716,669160
2023,"Shohei Ohtani","LAA",132,0.32950192,,0.15613027,0.06178161,,0.06034483,0.35584291,0.03639847,,,,,,,"Shohei Ohtani",19755,660271
2023,"Will Vest","DET",48.1,0.51282051,,,,,0.03076923,0.33205128,,,,0.12435897,,,,"Will Vest",19769,676684
2023,"Bryan Baker","BAL",45,0.56760204,,,,,,0.28826531,,,,0.14413265,,,,"Bryan Baker",19804,641329
2023,"Michael King","NYY",104.2,0.2266508,,,,,0.33491969,0.29327781,,,,0.1451517,,,,"Michael King",19853,650633
2023,"Brandon Bielak","HOU",80,0.30559541,,0.0035868,,,0.21449067,0.11764706,0.11119082,,,0.24748924,,,,"Brandon Bielak",19866,656232
2023,"Griffin Canning","LAA",127,0.34836852,,,,,0.00575816,0.29942418,0.13387716,,,0.21257198,,,,"Griffin Canning",19867,656288
2023,"Tucker Davidson","- - -",51.1,0.35182999,,,0.07438017,,0.02007084,0.55371901,,,,,,,,"Tucker Davidson",19871,656353
2023,"Alex Faedo","DET",64.2,0.48549323,,,,,,0.38104449,,,,0.13346228,,,,"Alex Faedo",19874,656412
2023,"Kevin Ginkel","ARI",65.1,0.46691871,,0.00094518,,,0.10113422,0.43100189,,,,,,,,"Kevin Ginkel",19876,656464
2023,"Tanner Houck","BOS",106,0.09942529,,0.10804598,0.1137931,,0.2954023,0.38333333,,,,,,,,"Tanner Houck",19879,656557
2023,"Alex Lange","DET",66,0.05148342,,,,,0.2617801,,0.58464223,,,0.10209424,,,,"Alex Lange",19883,656638
2023,"Clarke Schmidt","NYY",159,,,0.27949853,,,0.24078171,0.27359882,,0.19137168,,0.01474926,,,,"Clarke Schmidt",19899,657376
2023,"José Suarez","LAA",33.2,0.39805825,,0.01456311,,,0.05177994,0.26699029,,,,0.26860841,,,,"Jose Suarez",19911,660761
2023,"Trevor Stephan","CLE",68.2,0.47783688,,,0.28102837,,,0.24113475,,,,,,,,"Trevor Stephan",19932,663986
2023,"Jesús Luzardo","MIA",178.2,0.45749665,,0.00368139,,,0.04049531,0.28882195,,,,0.20950469,,,,"Jesus Luzardo",19959,666200
2023,"Joey Wentz","DET",105.2,0.41606218,,0.25129534,,,,,0.15803109,,,0.1746114,,,,"Joey Wentz",19962,666214
2023,"Bryse Wilson","MIL",76.2,0.16262976,,0.34688581,0.00086505,,0.34861592,,0.13408304,,,0.00692042,,,,"Bryse Wilson",19990,669060
2023,"Tyler Wells","BAL",118.2,0.377299,,0.19548082,,,,0.16395166,0.07777194,,,0.18549658,,,,"Tyler Wells",20000,669330
2023,"Kenny Rosenberg","LAA",33,0.43093923,,0.11418048,,,,0.01289134,0.06629834,,,0.37569061,,,,"Kenny Rosenberg",20009,670046
2023,"John Schreiber","BOS",46.2,0.28850856,,0.00122249,,,0.25305623,0.37530562,,,,0.08190709,,,,"John Schreiber",20020,670167
2023,"Bailey Falter","- - -",80.2,0.44444444,,,0.02391975,,0.07175926,0.18904321,0.22530864,,,0.04552469,,,,"Bailey Falter",20070,663559
2023,"Mauricio Llovera","- - -",35,,,0.02898551,,,0.63123994,0.33977456,,,,,,,,"Mauricio Llovera",20080,661440
2023,"James Karinchak","CLE",39,0.56480218,,,,,,,0.43519782,,,,,,,"James Karinchak",20151,675916
2023,"Nate Pearson","TOR",42.2,0.61872456,,,,,,0.23880597,0.14246947,,,,,,,"Nate Pearson",20160,663878
2023,"Kyle Muller","OAK",77,0.51719395,,,,,,0.25309491,0.14855571,,,0.08115543,,,,"Kyle Muller",20167,666205
2023,"Garrett Whitlock","BOS",71.2,0.0041841,,,,,0.52468619,0.23012552,,,,0.24100418,,,,"Garrett Whitlock",20191,676477
2023,"Eli Morgan","CLE",67.1,0.40420168,,,,,,0.25378151,0.02521008,,,0.31680672,,,,"Eli Morgan",20203,669212
2023,"Mike Baumann","BAL",64.2,0.51353875,,,,,,0.20915033,,0.25303455,,0.02427638,,,,"Mike Baumann",20206,657508
2023,"Griffin Jax","MIN",65.1,0.22445081,,0.0286533,,,0.12989494,0.52817574,,,,0.08882521,,,,"Griffin Jax",20253,643377
2023,"Cory Abbott","WSN",39.1,0.45698166,,,,,0.00141044,0.07334274,,0.46826516,,,,,,"Cory Abbott",20277,676265
2023,"David Peterson","NYM",111,0.27263479,,,,,0.25330621,0.19684639,0.08799593,,,0.18921668,,,,"David Peterson",20302,656849
2023,"Steven Wilson","SDP",53,0.36353945,,0.00852878,,,,0.59594883,,,,0.03198294,,,,"Steven Wilson",20353,621051
2023,"Brusdar Graterol","LAD",67.1,0.1022605,,0.21851453,,,0.43595264,0.24327234,,,,,,,,"Brusdar Graterol",20367,660813
2023,"Matt Manning","DET",78,0.47752332,,,,,,0.31467345,0.17217981,,,0.03562341,,,,"Matt Manning",20369,666159
2023,"Andrés Muñoz","SEA",49,0.32416268,,,,,0.19019139,0.48564593,,,,,,,,"Andres Munoz",20373,662253
2023,"Josh Fleming","TBR",51.2,0.04874835,,,,,0.4400527,,0.22134387,,,0.28985507,,,,"Josh Fleming",20418,676596
2023,"Jovani Moran","MIN",42.1,0.456,,,,,,0.072,,,,0.472,,,,"Jovani Moran",20422,663558
2023,"Ryan Walker","SFG",61.1,,,,,,0.49628942,0.50278293,0.00092764,,,,,,,"Ryan Walker",20423,676254
2023,"Kyle Nelson","ARI",56,0.32081911,,0.08646189,,,,0.59158134,0.00113766,,,,,,,"Kyle Nelson",20515,669459
2023,"Nick Sandlin","CLE",60,0.27380952,,,0.04365079,,0.18650794,0.49603175,,,,,,,,"Nick Sandlin",20517,680704
2023,"Kutter Crawford","BOS",129.1,0.3913457,,0.2810271,0.0765573,,,0.13219211,,0.11887779,,,,,,"Kutter Crawford",20531,676710
2023,"Grant Anderson","TEX",35.2,0.17333333,,,,,0.27833333,0.49666667,,,,0.05166667,,,,"Grant Anderson",20546,681982
2023,"Bowden Francis","TOR",36.1,0.51576994,,,,,,0.14471243,0.33951763,,,,,,,"Bowden Francis",20548,670102
2023,"Yusei Kikuchi","TOR",167.2,0.45138396,,,,,,0.25940383,0.19268985,,,0.09652236,,,,"Yusei Kikuchi",20633,579328
2023,"Félix Bautista","BAL",61,0.70426829,,,0.24796748,,,0.04776423,,,,,,,,"Felix Bautista",20666,642585
2023,"Cristopher Sánchez","PHI",99.1,,,,,,0.46232877,0.2109589,,,,0.32671233,,,,"Cristopher Sanchez",20778,650911
2023,"Adrián Martínez","OAK",55,,,,,,0.59172853,0.17391304,,,,0.23435843,,,,"Adrian Martinez",21023,661309
2023,"Jhoan Duran","MIN",62.1,0.44936087,,,0.273353,,,,0.27728614,,,,,,,"Jhoan Duran",21029,661395
2023,"Emmanuel Clase","CLE",72.2,0.00446429,,0.67589286,,,,0.31964286,,,,,,,,"Emmanuel Clase",21032,661403
2023,"Seth Martinez","HOU",43,0.39921466,,,,,0.17146597,0.26832461,,,,0.16099476,,,,"Seth Martinez",21045,661527
2023,"Dauri Moreta","PIT",58,0.26403326,,,,,,0.64760915,,,,0.08835759,,,,"Dauri Moreta",21101,664294
2023,"Alexis Díaz","CIN",67.1,0.48537005,,,,,,0.51462995,,,,,,,,"Alexis Diaz",21132,664747
2023,"J.P. France","HOU",136.1,0.43097184,,0.1893733,,,,0.09082652,0.13714805,,,0.15168029,,,,"J.P. France",21212,641585
2023,"Bailey Ober","MIN",144.1,0.45681135,,,,,,0.1963902,0.06660937,,,0.28018908,,,,"Bailey Ober",21224,641927
2023,"Allan Winans","ATL",32.1,0.2247191,,,,,0.25280899,0.24531835,,,,0.27715356,,,,"Allan Winans",21238,642216
2023,"Jake Bird","COL",89.1,,,0.13218391,,,0.59482759,0.07112069,0.19971264,,,0.00215517,,,,"Jake Bird",21267,656234
2023,"Andre Jackson","- - -",61.1,0.44555445,,,,,,0.16983017,0.06493506,,,0.31968032,,,,"Andre Jackson",21298,656578
2023,"Tylor Megill","NYM",126.1,0.55704698,,,0.00178971,,,0.20581655,0.08590604,,,0.14944072,,,,"Tylor Megill",21318,656731
2023,"Peter Strzelecki","- - -",37,0.35987749,,0.00306279,,,0.19295559,0.26646248,,,,0.17764165,,,,"Peter Strzelecki",21367,657265
2023,"Joe Ryan","MIN",161.2,0.56876631,,,0.27245621,,,0.15877749,,,,,,,,"Joe Ryan",21390,657746
2023,"Ryan Feltner","COL",43.1,0.27835052,,,,,0.17268041,0.31314433,0.08891753,,,0.14690722,,,,"Ryan Feltner",21446,663372
2023,"Shane McClanahan","TBR",115,0.41900055,,,,,,0.15321252,0.16968699,,,0.25809995,,,,"Shane McClanahan",21483,663556
2023,"Jake Irvin","WSN",121,0.35631113,,,,,0.28691197,,0.30554262,,,0.05123428,,,,"Jake Irvin",21504,663623
2023,"Thaddeus Ward","WSN",35.1,0.04992658,,0.19970631,,,0.37444934,0.36123348,,,,0.01468429,,,,"Thaddeus Ward",21513,663658
2023,"Hogan Harris","OAK",63,0.46979261,,0.18845807,,,,0.07844905,0.06041479,,,0.20288548,,,,"Hogan Harris",21520,663687
2023,"Daniel Lynch IV","KCR",52.1,0.42821782,,,,,0.01980198,0.18688119,,0.08539604,,0.27970297,,,,"Daniel Lynch IV",21537,663738
2023,"Tristan Beck","SFG",85,0.36671803,,,,,,0.55007704,0.07935285,,,0.00385208,,,,"Tristan Beck",21584,663941
2023,"Luis Medina","OAK",109.2,0.41542416,,,,,0.14241645,0.23753213,0.11722365,,,0.0874036,,,,"Luis Medina",21649,665622
2023,"Elvis Peguero","MIL",61.1,,,,,,0.49069003,0.50930997,,,,,,,,"Elvis Peguero",21652,665625
2023,"Edward Cabrera","MIA",99.2,0.2791343,,,,,0.09267481,0.08102109,0.2336293,,,0.31354051,,,,"Edward Cabrera",21690,665795
2023,"Javier Assad","CHC",109.1,0.19415205,,0.27368421,,,0.30643275,0.13450292,0.05087719,,,0.04035088,,,,"Javier Assad",21741,665871
2023,"Braxton Garrett","MIA",159.2,0.07462687,,0.17749092,,,0.31706333,0.25816862,0.08430819,,,0.08834207,,,,"Braxton Garrett",21844,666129
2023,"Cole Ragans","- - -",96,0.40100883,,0.13366961,,,,0.10403531,,0.12421185,,0.2370744,,,,"Cole Ragans",21846,666142
2023,"Mason Thompson","WSN",54,0.0603352,,,,,0.56871508,0.2849162,0.08379888,,,0.00223464,,,,"Mason Thompson",21850,666168
2023,"George Soriano","MIA",52,0.40543601,,,,,,0.37938845,,,,0.21517554,,,,"George Soriano",21863,666277
2023,"Gregory Santos","CHW",66.1,0.02473834,,,,,0.43577545,0.52521408,,,,0.01427212,,,,"Gregory Santos",21894,666619
2023,"Camilo Doval","SFG",67.2,,,0.33831283,,,0.29964851,0.36203866,,,,,,,,"Camilo Doval",21992,666808
2023,"Luis Frías","ARI",31,0.37476809,,0.47680891,,,0.00556586,0.11502783,,,,0.02782931,,,,"Luis Frias",21997,666818
2023,"John King","- - -",37.1,0.00379507,,,,,0.5426945,0.08159393,,,,0.37191651,,,,"John King",22051,667463
2023,"José Soriano","LAA",42,0.25820896,,,0.14776119,,0.13283582,0.04925373,,0.4119403,,,,,,"Jose Soriano",22100,667755
2023,"Hunter Greene","CIN",112,0.54380086,,,,,,0.40354236,,,,0.05265677,,,,"Hunter Greene",22182,668881
2023,"MacKenzie Gore","WSN",136.1,0.59488013,,,,,,0.1881349,0.1881349,,,0.02885006,,,,"MacKenzie Gore",22201,669022
2023,"Logan Gilbert","SEA",190.2,0.41854894,,,0.14784394,,0.00273785,0.29671458,,0.13415469,,,,,,"Logan Gilbert",22250,669302
2023,"Tarik Skubal","DET",80.1,0.35960591,,,,,0.12151067,0.20689655,,0.0681445,,0.24384236,,,,"Tarik Skubal",22267,669373
2023,"Mason Englert","DET",56,0.303125,,,,,,0.36354167,0.06666667,,,0.26666667,,,,"Mason Englert",22288,669438
2023,"Matthew Liberatore","STL",61.2,0.38243626,,,,,0.18508026,0.12747875,0.22379603,,,0.08120869,,,,"Matthew Liberatore",22294,669461
2023,"Jose E. Hernandez","PIT",50.2,0.32987313,,,,,0.00576701,0.55594002,,,,0.10841984,,,,"Jose E. Hernandez",22318,669796
2023,"Colin Holderman","PIT",56,,,0.20366379,,,0.50107759,0.29525862,,,,,,,,"Colin Holderman",22361,670059
2023,"Josh Winckowski","BOS",84.1,0.04978355,,0.32034632,,,0.37373737,0.1962482,0.0007215,,,0.05916306,,,,"Josh Winckowski",22387,670174
2023,"Johan Oviedo","PIT",177.2,0.39228188,,,,,0.05,0.36744966,0.14899329,,,0.04127517,,,,"Johan Oviedo",22487,670912
2023,"Taj Bradley","TBR",104.2,0.44865459,,0.24766612,0.13618891,,0.00054915,,0.16694124,,,,,,,"Taj Bradley",22543,671737
2023,"Carlos Hernández","KCR",70,0.55183413,,0.00079745,0.1108453,,0.00717703,0.23524721,0.00079745,0.09250399,,0.00079745,,,,"Carlos Hernandez",22713,672578
2023,"Angel Zerpa","KCR",42.2,0.33521924,,,,,0.23196605,0.23903819,,,,0.19377652,,,,"Angel Zerpa",22717,672582
2023,"Roansy Contreras","PIT",68.1,0.4022787,,,,,,0.44259422,0.11656442,,,0.03856266,,,,"Roansy Contreras",22810,672710
2023,"Joan Adon","WSN",51.2,0.39502165,,,,,0.13636364,0.11255411,0.20454545,,,0.15151515,,,,"Joan Adon",22925,672851
2023,"Osvaldo Bido","PIT",50.2,0.27978723,,0.03404255,,,0.23404255,0.35319149,,,,0.09893617,,,,"Osvaldo Bido",23150,674370
2023,"Michael Grove","LAD",69,0.32722513,,0.07504363,,,0.04188482,0.38219895,,0.17015707,,0.0034904,,,,"Michael Grove",23221,675627
2023,"José Buttó","NYM",42,0.50886767,,,,,0.05593452,0.15143247,0.05457026,,,0.22919509,,,,"Jose Butto",23313,676130
2023,"Robert Garcia","- - -",32,0.48659004,,,,,,0.24137931,,,,0.27203065,,,,"Robert Garcia",23363,676395
2023,"JP Sears","OAK",172.1,0.50122079,,,,,0.00139519,0.34600628,,,,0.15137775,,,,"JP Sears",23429,676664
2023,"Tom Cosgrove","SDP",51.1,0.2437276,,,,,0.23058542,0.52210275,,,,0.00358423,,,,"Tom Cosgrove",23443,676680
2023,"Ron Marinaccio","NYY",47.1,0.51785714,,,,,,0.11160714,,,,0.37053571,,,,"Ron Marinaccio",23488,676760
2023,"Keaton Winn","SFG",42.1,0.25757576,,,0.55387205,,0.15319865,0.03535354,,,,,,,,"Keaton Winn",23499,676775
2023,"Ryan Weathers","- - -",57.2,0.55079217,,,,,0.01025163,0.20316869,,,,0.23578751,,,,"Ryan Weathers",23796,677960
2023,"Brayan Bello","BOS",157,0.20657995,,0.01491966,,,0.36381025,0.17521041,,,,0.23947972,,,,"Brayan Bello",23920,678394
