Season,Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
2024,"Zack Wheeler","PHI",200,-6.162817808414223,,-0.29732529603129143,-7.9196897234235495,,-10.418893385506003,4.725156597852078,4.200766441470287,,,,,,"Zack Wheeler",10310,554430
2024,"Michael Tonkin","- - -",79.1,-8.930553585457401,,,,,-11.763783584406346,1.5841129422187805,,,,,,,"Michael Tonkin",10315,543859
2024,"Scott Alexander","OAK",38.2,,,,,,8.382116197559931,-2.3298728466033936,,,,6.011354211258562,,,"Scott Alexander",10591,518397
2024,"Chris Sale","ATL",177.2,9.45233842663299,,,,,11.075167514310024,-5.285783056855727,,,,10.078932904966788,,,"Chris Sale",10603,519242
2024,"Merrill Kelly","ARI",73.2,-5.201014382498605,,-1.3468421643619337,,,-9.198756052348427,0.8849518050008746,4.447795521129262,,,-8.573752941945607,,,"Merrill Kelly",11156,518876
2024,"Tommy Kahnle","NYY",42.2,-3.850258031384698,,,,,-9.368992106119792,1.8015401931036086,,,,-7.525943951015055,,,"Tommy Kahnle",11384,592454
2024,"Jose Quintana","NYM",170.1,3.023081862081693,,,,,8.622105108243282,,-3.6636349425023917,,,8.747832354377298,,,"Jose Quintana",11423,500779
2024,"Robbie Ray","SFG",30.2,5.851779695338629,,,,,,2.1945198813637536,,0.5249665653004366,,,,,"Robbie Ray",11486,592662
2024,"José Ureña","TEX",109,-8.203511281056446,,,,,-10.35068610646297,-2.4250502499090056,,,,-9.587701397463906,,,"Jose Urena",11589,570632
2024,"Jameson Taillon","CHC",165.1,-4.245400191326531,,2.7232962359952775,,,-7.578087162707565,8.388794262378246,5.305042644123454,,,-8.380003155402417,,,"Jameson Taillon",11674,592791
2024,"Luke Jackson","- - -",53,-3.5150899461044887,,0.29798586666584015,,,,-0.7085681907482186,1.3153694803400557,,,,,,"Luke Jackson",11752,592426
2024,"Drew Smyly","CHC",58.2,,,1.8275478587431067,,,4.402357257780482,8.67329216003418,,2.2708782242377277,,,,,"Drew Smyly",11760,592767
2024,"Héctor Neris","- - -",59.1,-5.843615644238491,,,-5.467141941079929,,-9.200825392597853,0.8571914400373186,,,,,,,"Hector Neris",11804,593576
2024,"James Paxton","- - -",100.1,6.7085701661712935,,-0.19056406560933814,,,8.93348819508272,,,0.08681948825976374,,8.38646936416626,,,"James Paxton",11828,572020
2024,"Taijuan Walker","PHI",83.2,-5.830535972974577,,-0.5138991885715061,-6.613302826122114,,-9.062836003182504,2.4264963567256927,3.508084795551915,,,,,,"Taijuan Walker",11836,592836
2024,"Chris Martin","BOS",44.1,-6.030052633846507,,0.13484379439848324,-7.106250851653343,,-9.215471821446572,5.393749872843425,,,,,,,"Chris Martin",11847,455119
2024,"Jason Adam","- - -",73.2,-4.654904432181852,,,,,,4.910819408940334,,,,-9.563316932091347,,,"Jason Adam",11861,592094
2024,"Kyle Hendricks","CHC",130.2,-4.123266353818323,,,,,-8.28353761053966,,7.633702377264645,,,-6.786474225598927,,,"Kyle Hendricks",12049,543294
2024,"Scott McGough","ARI",32.2,-5.104295453952469,,,-4.155024291462981,,-8.09185097434304,2.178617791125649,,1.9028613567352295,,,,,"Scott McGough",12056,543518
2024,"Yimi García","- - -",39,-6.663661855511961,,,,,-10.988681344424977,4.476429580548488,5.492832871734119,,,-11.00846733481197,,,"Yimi Garcia",12095,554340
2024,"Chris Bassitt","TOR",171,-4.85997341987782,,-0.5086722791092678,-8.009311946358268,,-9.958779337396265,6.941760918472421,8.34278247974537,,,-10.261339321257962,,,"Chris Bassitt",12304,605135
2024,"Colin Rea","MIL",167.2,-4.3065599415400255,,0.6735797104326267,-8.416301990377493,,-8.55508544921875,6.60016600221068,5.094185250146048,,,,,,"Colin Rea",12317,607067
2024,"Jacob Barnes","WSN",66,-1.5926991992928723,,2.290837744763206,,,,2.798314722572885,,,,,,,"Jacob Barnes",12323,606930
2024,"Seth Lugo","KCR",206.2,-4.174520620392091,,-0.23037623985140931,-6.4048268387957314,,-9.077255063908146,3.569716066192844,8.606921611388037,,,-8.83321691442419,,,"Seth Lugo",12447,607625
2024,"Blake Treinen","LAD",46.2,-5.3548736572265625,,0.13678571556796545,,,-10.196238684275794,7.629411724251761,,,,,,,"Blake Treinen",12572,595014
2024,"Adrian Houser","NYM",69.1,-5.702463411030016,,,,,-10.043911336667495,2.723717825753348,4.498208960708307,,,-8.897755093044704,,,"Adrian Houser",12718,605288
2024,"Nick Martinez","CIN",142.1,-3.1329583701847485,,0.6035643752379096,,,-7.737549970494235,-0.0039642113905686595,-0.5316293889825995,,,-7.597330640709918,,,"Nick Martinez",12730,607259
2024,"Rafael Montero","HOU",38.1,-6.90060044553714,,,,,-9.555716705322265,3.8045355104932597,,,,-10.149546113404089,,,"Rafael Montero",12760,606160
2024,"Sonny Gray","STL",166.1,0.3468150386103877,,2.717749133908371,,,-6.753231825332296,8.622146484375,6.744535495923913,2.3144383430480957,,-6.626064084610849,,,"Sonny Gray",12768,543243
2024,"John Brebbia","- - -",55.1,-6.081048776726973,,,,,,4.56615956130537,,,,-6.6751963297526045,,,"John Brebbia",12777,605154
2024,"Burch Smith","- - -",56.1,-3.0796687262398854,,1.996996243794759,,,-7.483764171600342,6.9552953329431,5.747396887802497,,,-5.907618386404855,,,"Burch Smith",12784,572143
2024,"Michael Kelly","OAK",31.1,-3.6841796875,,,,,-8.428422927856445,7.990520235858386,,,,,,,"Michael Kelly",12791,547184
2024,"Andrew Kittredge","STL",70.2,-0.9966338401617005,,3.7855380376180015,,,-8.986381886536593,3.0574280746339815,,,,,,,"Andrew Kittredge",12828,552640
2024,"Shawn Armstrong","- - -",66.2,-4.308655303457509,,1.8548942718943073,,,-9.383403841443236,6.385047870677906,,,,,,,"Shawn Armstrong",12857,542888
2024,"Tyler Anderson","LAA",179.1,2.7797329008475953,,-1.510723876953125,,,10.671175298002577,-1.4826717376708984,-0.2749047478040059,,,7.4523248866393255,,,"Tyler Anderson",12880,542881
2024,"Joe Musgrove","SDP",99.2,-2.479508819187821,,1.272736068111455,,,-5.950112163156703,8.93081465391355,6.13439118460323,,,-7.5894504670173895,,,"Joe Musgrove",12970,605397
2024,"Joe Ross","MIL",74,-4.065081596374512,,,,,-8.486029916702341,0.8190449622920162,2.26145761013031,,,-10.258579406738281,,,"Joe Ross",12972,605452
2024,"Andrew Chafin","- - -",56.1,5.580266158773292,,,,,8.908081727251206,0.10253060967335582,,,,,,,"Andrew Chafin",12988,605177
2024,"Yu Darvish","SDP",81.2,-4.870676974372385,,-0.5772229603358677,-4.744376734683388,,-9.406802195423055,4.530410929971895,5.422433923791956,4.072239875793457,,,,,"Yu Darvish",13074,506433
2024,"Gerrit Cole","NYY",95,-4.553805976727785,,1.150642333984375,,,-8.51280403137207,2.3529540470668246,,4.367331262249564,,-7.101627037173412,,,"Gerrit Cole",13125,543037
2024,"Derek Law","WSN",90,-2.537307411111811,,0.8363604453539756,,,-7.541750324306204,1.437039934515663,0.2495441436767578,,,-8.994231305803572,,,"Derek Law",13133,571882
2024,"Eduardo Rodriguez","ARI",50,3.8176913524237204,,-0.38348096287892963,,,7.571411595200047,-1.2822320503101015,,,,9.477557216546474,,,"Eduardo Rodriguez",13164,593958
2024,"Jordan Weems","WSN",41.2,-5.507647393812362,,,-6.986529541015625,,,2.3358938694000244,6.927754084269206,,,,,,"Jordan Weems",13190,607179
2024,"Ross Stripling","OAK",85.1,-3.1178369452483463,,0.34390944904751247,,,-8.259591690616904,0.9386887602753692,,3.372196034488515,,-5.4491215151224175,,,"Ross Stripling",13273,548389
2024,"Hoby Milner","MIL",64.2,9.873792656868563,,,,,11.303579935770548,-6.829004448982439,,,,9.620115773661153,,,"Hoby Milner",13346,571948
2024,"Steven Matz","STL",44.1,,,,,,9.199428922056887,0.6861219188341727,-7.171650535181949,,,8.85854284542123,,,"Steven Matz",13361,571927
2024,"Dylan Floro","- - -",68.2,-6.122479267001893,,,,,-9.954248498987269,-0.544604148307856,,,,-10.253731324500645,,,"Dylan Floro",13394,571670
2024,"Marcus Stroman","NYY",154.2,-4.111604645138695,,0.12578413166950658,-8.716524344723242,,-5.9540023721938224,1.9946587141954675,8.388288384703197,,,,,,"Marcus Stroman",13431,573186
2024,"Pierce Johnson","ATL",56.1,-6.571237693544966,,-0.7004220913618039,,,,,4.9215612644102515,,,,,,"Pierce Johnson",13435,572955
2024,"Taylor Rogers","SFG",60,,,,,,10.086560037215412,-7.750667922884051,,,,,,,"Taylor Rogers",13449,573124
2024,"Lucas Sims","- - -",49.1,-3.1952454271934014,,1.8366185209176835,-7.089539527893066,,,9.128132384500386,8.09081789046999,,,,,,"Lucas Sims",13470,608371
2024,"Matt Bowman","- - -",30.2,-5.318085352579753,,-0.8474779627761062,-5.990961424509684,,-10.71111740349488,7.414873450994492,,,,,,,"Matt Bowman",13528,621199
2024,"Blake Snell","SFG",104,3.928657708301614,,,,,,-0.4353718704052186,-6.2930460700244035,,,8.335983031049036,,,"Blake Snell",13543,605483
2024,"Steven Okert","MIN",35.1,5.358020449337894,,,,,9.615767751421247,-5.457602257924537,,,,9.589628258529974,,,"Steven Okert",13580,595345
2024,"Jakob Junis","- - -",67,-3.808416112940362,,-1.1840251684188843,,,-8.652904432190478,6.865252653385493,,,,-7.111681225933606,,,"Jakob Junis",13619,596001
2024,"Clay Holmes","NYY",63,,,,,,-8.4933934670677,4.9181265103614935,,,,,,,"Clay Holmes",13649,605280
2024,"Tayler Scott","HOU",68.2,-10.25580014268013,,,-6.7474317450272405,,-11.185821533203125,6.842384739925987,,,,,,,"Tayler Scott",13652,605463
2024,"Max Fried","ATL",174.1,0.37670120273091046,,-1.2117204090092806,,,6.376476017233982,-5.544013856713328,-5.7166533371497845,,,7.225776328332228,,,"Max Fried",13743,608331
2024,"Chris Stratton","KCR",58.1,-4.253305830667651,,,,,-8.561063218390805,1.843958487877479,8.852999600497158,,,-8.49569671322601,,,"Chris Stratton",13761,608717
2024,"JT Chargois","- - -",36.1,-7.022211347307477,,,,,-10.562699827429366,0.19054340270527623,,,,-8.89041805267334,,,"JT Chargois",13767,608638
2024,"Zach Eflin","- - -",165.1,-5.63254419387196,,0.13959636771040612,,,-9.765653524412645,6.573150763531777,5.685751740828804,,,-9.325814266332843,,,"Zach Eflin",13774,621107
2024,"Alex Wood","OAK",39.1,,,,,,10.09948765445917,-4.893298750164128,,,,9.565143652921599,,,"Alex Wood",13781,622072
2024,"Matt Strahm","PHI",62.2,9.034281757591808,,0.6858561943317282,,,10.736404952469405,-6.151429181323626,,,,,,,"Matt Strahm",13799,621381
2024,"Austin Adams","OAK",41.1,-5.233694394429524,,,,,-8.35052490234375,4.183865839383418,,,,,,,"Austin Adams",13801,613534
2024,"Paul Sewald","ARI",39.2,-7.096595277177527,,,,,,5.646794698324548,,,,-9.62230110168457,,,"Paul Sewald",13892,623149
2024,"Chris Flexen","CHW",160,-0.9306830218399814,,4.166998670400818,,,-4.293684601783752,6.013156984673172,4.216594517579552,,,-6.63102912902832,,,"Chris Flexen",13896,623167
2024,"Brent Suter","CIN",65.2,-1.56819148477354,,,,,6.398560983163339,-1.2905817031860352,,,,5.802990337409596,,,"Brent Suter",13942,608718
2024,"Michael Wacha","KCR",166.2,-4.276484912267395,,0.11892233668146907,,,-7.826523019324622,0.8231402079264323,6.483146235627948,,,-7.873340192938022,,,"Michael Wacha",14078,608379
2024,"Kevin Gausman","TOR",181,-6.920243307997357,,,-9.77668388295099,,-9.4842529296875,-0.17496461868286134,,,,,,,"Kevin Gausman",14107,592332
2024,"José Berríos","TOR",192.1,-5.99703916510319,,-1.5688175919032332,,,-9.61026215189471,,7.88228020301232,,,-8.830401545698924,,,"Jose Berrios",14168,621244
2024,"Josh Hader","HOU",71,,,,,,5.102484028402278,0.30239162445068357,,,,7.582714716593425,,,"Josh Hader",14212,623352
2024,"Wandy Peralta","SDP",38.1,6.760899381817512,,,,,9.34620553008781,-0.06090390682220459,,,,9.695950137867648,,,"Wandy Peralta",14295,593974
2024,"Frankie Montas","- - -",150.2,-3.2426462075144973,,0.7689129278911808,-5.597330097332751,,-8.23597184438554,3.85043769374861,,,,,,,"Frankie Montas",14309,593423
2024,"Joel Payamps","MIL",59,-5.852182336755701,,,,,-9.625481893849928,5.768589757424033,,,,-10.326140915138135,,,"Joel Payamps",14332,606303
2024,"Ty Blach","COL",71.1,8.095314435641784,,1.7056876890120967,,,10.950449736221977,6.250190734863281,-0.6165656120546402,,,8.64948014732745,,,"Ty Blach",14361,621389
2024,"Tyler Glasnow","LAD",134,-0.6356510056975138,,,,,-6.634810267857143,0.7875838794296594,1.3604673497817095,,,,,,"Tyler Glasnow",14374,607192
2024,"Thyago Vieira","- - -",38,-6.199504314024756,,,,,-9.00998272538996,0.5919531724298862,,,,-8.7320605913798,,,"Thyago Vieira",14510,600986
2024,"José Leclerc","TEX",66.2,-1.929153297061012,,2.166904994419643,,,-7.722525562959559,4.557418862467866,,,,-7.370013477356453,,,"Jose Leclerc",14524,600917
2024,"Jorge López","- - -",53,-6.779604148864746,,,,,-10.299242576782646,3.408645836082665,,4.231495839244914,,-9.53319208672706,,,"Jorge Lopez",14527,605347
2024,"Carlos Estévez","- - -",55,-5.075220845135084,,,,,,2.588884361894616,3.335690498352051,,,-6.966033037971048,,,"Carlos Estevez",14542,608032
2024,"José Ruiz","PHI",51,-3.7027730395615364,,,,,-8.149200904187817,-0.8568763117636403,0.22387596579159008,,,-8.920496622721354,,,"Jose Ruiz",14552,614179
2024,"Anthony Banda","LAD",49.2,6.360611578997443,,4.232539176940918,,,9.742049803708326,-3.1855672069880514,6.266387557983398,,,9.405245820681253,,,"Anthony Banda",14706,607455
2024,"Edwin Díaz","NYM",53.2,-8.384868935032895,,,,,,-0.09023895089086188,,,,,,,"Edwin Diaz",14710,621242
2024,"Paul Blackburn","- - -",75.1,-3.5619184849625927,,2.0463049956475303,,,-7.557114849668561,7.613070799572633,3.4543172944852008,,,-6.883597038652255,,,"Paul Blackburn",14739,621112
2024,"Emilio Pagán","CIN",38,-4.534077756545123,,1.713649098177134,-6.970280765147692,,,,,,,,,,"Emilio Pagan",14771,641941
2024,"Buck Farmer","CIN",71,-6.997768385797484,,,,,-10.215569375266492,4.8818666800234185,,,,-8.83983431446309,,,"Buck Farmer",14814,571656
2024,"Michael Lorenzen","- - -",130.1,-6.528129926869567,,-0.46694380986063105,,,-9.652757912199961,3.7394518424303103,1.8387293692042188,,,-9.306289711677998,,,"Michael Lorenzen",14843,547179
2024,"Joe Mantiply","ARI",59.2,8.963438285024543,,,,,11.275101945206925,,-4.561279114432957,,,9.176308661048589,,,"Joe Mantiply",14857,573009
2024,"Sam Moll","CIN",37.2,6.655769959783755,,,,,10.56771541981215,-8.346326242085375,,,,7.683499472481864,,,"Sam Moll",14874,594580
2024,"Jon Gray","TEX",102.2,-6.406724378797743,,,,,,0.4363288611131714,3.773757754145442,,,-8.572539951490318,,,"Jon Gray",14916,592351
2024,"Ben Lively","CLE",151,-5.238333888785549,,,,,-8.087792548421808,4.918443519650525,4.7653481723008,,,-8.867072709109806,,,"Ben Lively",14932,594902
2024,"Chad Kuhl","CHW",53.1,-8.733075388361899,,-2.2304446566235887,,,-9.847107673006436,3.2263035244411893,,,,-9.03460576457362,,,"Chad Kuhl",14975,641771
2024,"Scott Barlow","CLE",55,-1.8187001789585826,,,,,-6.545153095774407,8.222604350257592,9.528223791787791,,,,,,"Scott Barlow",14993,605130
2024,"Kyle Finnegan","WSN",63.2,-6.382621521757975,,,-5.286979648709712,,,1.0316946385270458,,,,,,,"Kyle Finnegan",15009,640448
2024,"Tim Mayza","- - -",42.2,1.571529229482015,,,,,9.420814499627976,-0.2511004638671875,,,,,,,"Tim Mayza",15042,641835
2024,"Austin Voth","SEA",61,-3.70580209178842,,1.1195406928250855,,,,8.05313720703125,7.946327541185462,,,,,,"Austin Voth",15047,608723
2024,"Andrew Heaney","TEX",160,9.972008398401806,,4.119171142578125,,,11.27013517680921,-0.29033882241500053,-4.3672627150410355,,,10.733984809199884,,,"Andrew Heaney",15423,571760
2024,"Matthew Boyd","CLE",39.2,7.186158180236816,,,,,9.927777458639707,-3.110693043675916,-7.103029039171007,,,9.029183175223213,,,"Matthew Boyd",15440,571510
2024,"Nick Pivetta","BOS",145.2,-2.7320628006020873,,2.071834896651792,,,,6.433721641014362,3.9804499510934237,,,,,,"Nick Pivetta",15454,601713
2024,"Marco Gonzales","PIT",33.2,6.878063113190407,,0.9177120502178485,,,9.1919189453125,,0.7244387539950284,,,9.928652097852968,,,"Marco Gonzales",15467,594835
2024,"Hunter Harvey","- - -",50.2,-4.703579636428887,,,-6.2336221604120166,,,0.7179027739025298,3.301099118732271,,,,,,"Hunter Harvey",15507,640451
2024,"Tyler Rogers","SFG",70.1,-4.983837127685547,,,,,-1.6392537179785462,3.7814553935876054,,,,,,,"Tyler Rogers",15541,643511
2024,"Mark Leiter Jr.","- - -",58,5.160189310709636,,0.7445791417902167,-4.042944736168033,,-8.189440317622951,6.2692025367249835,4.823319900867551,,,-4.188011646270752,,,"Mark Leiter Jr.",15551,643410
2024,"Chad Green","TOR",53.1,-5.129628499348958,,-1.5316274960835774,,,,0.5188391020803741,,,,,,,"Chad Green",15552,643338
2024,"Luis Castillo","SEA",175.1,-7.815651976032021,,,,,-11.035735130310059,-0.24342257838480535,,,,-10.32837033739277,,,"Luis Castillo",15689,622491
2024,"Brad Keller","- - -",41.1,0.16980460030691966,,,,,-6.812678362872149,3.958582512237741,2.743000854145397,,,-5.379679807682627,,,"Brad Keller",15734,641745
2024,"Joe Jiménez","ATL",68.2,-5.918785626087226,,,,,,2.366960765697338,,,,-9.93987506368886,,,"Joe Jimenez",15761,641729
2024,"Zack Littell","TBR",156.1,-4.182620300404144,,,-5.1616160074869795,,-8.68243872601053,1.9670146819083922,,,,,,,"Zack Littell",15823,641793
2024,"Sean Manaea","NYM",181.2,7.861455596653761,,0.7782234833619305,,,10.024595663741598,-5.2223425406749335,,,,8.971801412004249,,,"Sean Manaea",15873,640455
2024,"Luis Severino","NYM",182,-4.292345179115854,,-0.05122895711481315,,,-8.714888759165502,6.467826602793696,,,,-8.613388131840438,,,"Luis Severino",15890,622663
2024,"Ryne Stanek","- - -",55.1,-5.583755545241841,,,-6.348547538501794,,-9.470050430297851,1.1755053908736617,,,,,,,"Ryne Stanek",15947,592773
2024,"Cam Booser","BOS",42.2,4.929645096628289,,-0.6673142968154535,,,,-6.2299279934022485,,,,,,,"Cam Booser",16061,592155
2024,"Carlos Rodón","NYY",175,5.617166450645003,,0.5604470629210866,,,,-2.9674571161684784,-3.0161591169899076,,,7.630216674804688,,,"Carlos Rodon",16137,607074
2024,"Aaron Nola","PHI",199.1,-7.44833466917982,,-1.5167810349237352,,,-10.289174834643404,,,7.407400649428027,,-9.210082610189332,,,"Aaron Nola",16149,605400
2024,"Justin Anderson","CHW",53.1,-5.840183803013393,,-0.912094857957628,,,-9.686669565465328,4.518582508175872,,,,,,,"Justin Anderson",16201,605121
2024,"Spencer Turnbull","PHI",54.1,-0.7361907361069443,,,,,-8.335509983839186,6.764783648526027,7.431753577255622,,,-10.462780855139908,,,"Spencer Turnbull",16207,605513
2024,"Kyle Freeland","COL",113.1,5.067686624367144,,,,,8.56876215077765,0.868850783922186,,-0.07447848735270915,,7.646383490444215,,,"Kyle Freeland",16256,607536
2024,"Aaron Bummer","ATL",55.1,7.064601622905927,,-0.5497037147989079,,,9.420983383336019,-7.857237719786548,-5.224158893931996,,,8.936429804021662,,,"Aaron Bummer",16258,607481
2024,"Jesus Tinoco","- - -",40.2,-6.740973402814167,,-4.619929313659668,,,-10.28792091369629,2.7251399065691215,,,,-9.718101183573404,,,"Jesus Tinoco",16300,622786
2024,"Reynaldo López","ATL",135.2,-4.692405569706864,,,,,,2.4580302407664636,3.6476225305776127,,,-6.1809824248890815,,,"Reynaldo Lopez",16400,625643
2024,"Yonny Chirinos","MIA",30,-5.6889012953814335,,,-4.702181364360609,,-9.836474449805964,4.6618700928949,,,,,,,"Yonny Chirinos",16401,630023
2024,"Brent Honeywell","- - -",37.2,-3.3831583073264673,,,,,-7.577753331926134,4.311121940612793,,,,-5.369454065958659,-4.631366229226403,,"Brent Honeywell",16466,641703
2024,"Ryan Yarbrough","- - -",98.2,9.629312901409126,,1.7513183339436849,,,10.263165614401647,,-7.336742401123047,,,9.902209732380319,,,"Ryan Yarbrough",16502,642232
2024,"Jordan Montgomery","ARI",117,3.5841618383715965,,,,,8.83108248670562,-1.0417288471670711,-2.01002988767061,,,6.139095602981526,,,"Jordan Montgomery",16511,656756
2024,"Austin Gomber","COL",165,4.952259200732514,,,,,8.562152862548828,-2.220698795274957,,-3.6911408616414247,,6.234787951614777,,,"Austin Gomber",16561,596295
2024,"Erik Swanson","TOR",39.1,-5.8587822441582205,,,-6.546419902912621,,,2.318695306777954,,,,,,,"Erik Swanson",16587,657024
2024,"Bryan Abreu","HOU",78.1,-4.140431873833955,,,,,,3.8233458588088767,,,,-7.763538360595703,,,"Bryan Abreu",16609,650556
2024,"Ryan Thompson","ARI",66.1,-7.745054931640625,,,,,-9.170189415684904,6.259062383279383,,,,,,,"Ryan Thompson",16647,657044
2024,"Tim Hill","- - -",67,11.193848609924316,,,,,10.043487774884259,2.010166317808862,,,,-9.41263198852539,,,"Tim Hill",16814,657612
2024,"Brennan Bernardino","BOS",51,,,0.1079736699660619,,,9.96280330657959,-1.492209059293153,-8.940644674743249,,,,,,"Brennan Bernardino",16835,657514
2024,"Reed Garrett","NYM",57.1,-5.577194779007523,,1.2340020804569638,-7.139688362752585,,-9.87012890625,7.246261518429487,,,,,,,"Reed Garrett",16866,657585
2024,"Luke Weaver","NYY",84,-4.246896921335398,,0.8636651808215726,,,,,,1.709020502427045,,-8.26778702222769,,,"Luke Weaver",16918,596133
2024,"Grant Holmes","ATL",68.1,-4.330699661015216,,-1.117104621160598,,,,0.1397702811676779,1.3213516097884994,,,-5.7276539007822675,,,"Grant Holmes",16944,656550
2024,"Trevor Williams","WSN",66.2,-3.3549621739744833,,,,,-8.951537139656008,4.7467041015625,,,,-9.697561594361034,,,"Trevor Williams",16977,592866
2024,"Tanner Banks","- - -",72.1,2.194827451810732,,,,,7.75630752486412,-1.9078508044282596,-6.567264513288225,,,7.52447714395081,,,"Tanner Banks",16990,621383
2024,"Pablo López","MIN",185.1,-3.691537370006178,,,,,-8.490138502425799,6.491221422066718,3.3197853037174916,,,-10.011986937865192,,,"Pablo Lopez",17085,641154
2024,"Raisel Iglesias","ATL",69.1,-5.171777898615057,,,,,-9.903631689714238,5.4525095621744795,,,,-10.01186095120614,,,"Raisel Iglesias",17130,628452
2024,"Jalen Beeks","- - -",70,3.10642158173577,,-0.8107971263722786,,,-7.545397758483887,7.205492655436198,-4.352351725101471,,,8.721842649352826,-5.779829025268555,,"Jalen Beeks",17192,656222
2024,"Ranger Suárez","PHI",150.2,3.621404909620098,,-1.4648666649533992,,,9.270890661901147,-3.9924468994140625,-6.2112700973731885,,,6.547090530395508,,,"Ranger Suarez",17277,624133
2024,"Michael Kopech","- - -",67.2,-6.261618565344864,,1.5018760999043783,,,,2.355920166015625,,,,,,,"Michael Kopech",17282,656629
2024,"Framber Valdez","HOU",176.1,5.861817932128906,,,,,9.725877509987384,-1.3608852113996233,-6.071701068573185,,,8.721764114984857,,,"Framber Valdez",17295,664285
2024,"Justin Steele","CHC",134.2,0.7771039690290179,,,,,7.456645440617833,-6.294656050832648,-5.575822656804865,,,7.446544590281017,,,"Justin Steele",17312,657006
2024,"Erick Fedde","- - -",177.1,-1.8858729468451605,,1.156823495215471,,,-5.53317956036055,6.00042002237886,,,,-6.539793376681171,,,"Erick Fedde",17425,607200
2024,"Jeff Hoffman","PHI",66.1,-7.820066486173274,,,-9.637604777018229,,-10.400133086413872,2.2171624875536153,,,,,,,"Jeff Hoffman",17432,656546
2024,"Jonathan Hernández","- - -",43.1,,,,,,-10.30274520049224,2.1395064900716148,,,,-11.116388829549154,,,"Jonathan Hernandez",17464,642546
2024,"Jack Flaherty","- - -",162,-2.9956038540633267,,,,,-7.042431847523835,3.070022296649841,,6.831915501185826,,-7.484765842982701,,,"Jack Flaherty",17479,656427
2024,"Génesis Cabrera","TOR",62.2,6.003949938322369,,0.774204734519676,,,9.376251220703125,,-3.4877722955519155,,,8.161321326147151,,,"Genesis Cabrera",17490,650893
2024,"Ryan Burr","TOR",32.2,-1.0964820014105903,,,,,,2.139231408160666,,,,,,,"Ryan Burr",17536,621114
2024,"Tanner Scott","- - -",72,3.6726145086855952,,,,,,-3.139940064250793,,,,7.526045799255371,,,"Tanner Scott",17586,656945
2024,"Mitch Keller","PIT",178,-5.822112261836028,,1.0683454715761551,,,-9.14060942484051,6.496446435615358,7.2082595268305205,,,-9.566472833806818,,,"Mitch Keller",17594,656605
2024,"Cristian Javier","HOU",34.2,-3.8299805777413503,,,,,,8.921381632486979,,7.457069091796875,,-7.760586607689951,,,"Cristian Javier",17606,664299
2024,"Tanner Rainey","WSN",51,-6.667371961805555,,,,,,0.7357865553635817,,,,-7.6121673583984375,,,"Tanner Rainey",17610,663432
2024,"Justin Lawrence","COL",59.2,,,,,,-8.910239955357143,7.139781605113637,,,,-5.809051513671875,,,"Justin Lawrence",17639,664875
2024,"Jeffrey Springs","TBR",33,6.116485723391737,,1.9553724435659556,,,7.298885822296143,-2.556318928424577,,,,8.219033012177025,,,"Jeffrey Springs",17677,605488
2024,"Trevor Megill","MIL",46.1,-3.289875447249212,,,,,-9.992048263549805,,,2.232211785567434,,,,,"Trevor Megill",17722,656730
2024,"Evan Phillips","LAD",54.2,-6.247543289412313,,-0.47458292643229166,,,-9.67320333501344,8.210294044623941,,,,,,,"Evan Phillips",17734,623465
2024,"Tyler Alexander","TBR",107.2,5.615221577305948,,-1.5638402399027123,,,9.77070095114512,-8.537175958806818,,,,8.619769447728208,,,"Tyler Alexander",17735,641302
2024,"José Alvarado","PHI",61.2,,,0.6229954845500443,,,7.2722921875,,-1.1386359532674153,,,,,,"Jose Alvarado",17780,621237
2024,"Dillon Tate","- - -",36.2,-7.575616836547852,,,,,-9.738398536993044,5.570974475841232,,,,-9.965889595650339,,,"Dillon Tate",17796,622253
2024,"Nestor Cortes","NYY",174.1,3.0303663911804297,,-2.1704089321485878,,,7.5626991271972654,-7.651040304654812,,,,8.004384488192471,,,"Nestor Cortes",17874,641482
2024,"Dennis Santana","- - -",71.2,-7.169046375849476,,0.018482928006154187,,,-10.505518732844171,0.8178298447158311,,,,-9.894764561806955,,,"Dennis Santana",17878,642701
2024,"Tayler Saucedo","SEA",38.2,6.529956665039062,,,,,10.633085009077904,-3.6731992660030244,-6.687536351821002,,,11.06371987271471,,,"Tayler Saucedo",17888,642048
2024,"Garrett Cleavinger","TBR",60,4.619274763100048,,-1.4644149670497977,,,9.68352783203125,-6.092748262327638,,,,,,,"Garrett Cleavinger",17897,664076
2024,"Trent Thornton","SEA",72.1,-2.9772520901864037,,1.1861934661865234,,,-7.355939511899595,5.1411161680479305,4.858140384449678,,,-7.4453261239188055,,,"Trent Thornton",17948,663423
2024,"Brock Burke","- - -",34,5.86458511857797,,,,,8.984804506655093,0.6586310623476169,,,,9.346462839657498,,,"Brock Burke",17968,656271
2024,"Peter Lambert","COL",61.1,-4.391119461059571,,1.0805120468139648,,,-7.514504750569661,1.7598888690655048,6.424883880615234,,,-7.124193044809195,,,"Peter Lambert",17969,663567
2024,"Logan Webb","SFG",204.2,-4.983481373506434,,-1.0883426666259766,,,-9.155407265563822,8.778646312040442,,,,-6.066436829229798,,,"Logan Webb",17995,657277
