Season,Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
2021,"Génesis Cabrera","STL",70,97.6491649208566,,,,,97.7421293218085,,80.88539650165929,,,89.74257425742574,,,"Genesis Cabrera",17490,650893
2021,"Diego Castillo","- - -",58.1,95.42161766258445,,,,,94.57545267373646,87.25096714228296,,,,,,,"Diego Castillo",17496,650895
2021,"Ryan Burr","CHW",36.2,94.67113971070155,,86.71502318812031,,,,78.49838552167338,,,,,,,"Ryan Burr",17536,621114
2021,"JT Brubaker","PIT",124.1,92.87226726628151,,,,,93.35629759716386,87.1415127840909,79.47623859065594,,,87.19431211890245,,,"JT Brubaker",17578,664141
2021,"Marcos Diplán","BAL",30,93.67398119122257,,,,,,83,81.01594344429348,,,86.00925925925925,,,"Marcos Diplan",17583,650959
2021,"Tanner Scott","BAL",54,96.77163845948827,,,,,96.11613218245968,88.46522556390977,,,,,,,"Tanner Scott",17586,656945
2021,"Mitch Keller","PIT",100.2,93.78706291627022,,86.15244791666667,,,,,78.54666521990741,,,89.82183908045977,,,"Mitch Keller",17594,656605
2021,"Cristian Javier","HOU",101.1,93.53727626173709,,,,,,81.03850850802277,,75.88704895458633,,86.57237955729167,,,"Cristian Javier",17606,664299
2021,"Tanner Rainey","WSN",31.2,96.33697311046511,,,,,,87.68723404255319,,,,,,,"Tanner Rainey",17610,663432
2021,"Taylor Clarke","ARI",43.1,95.53523379342431,,,,,,87.560546875,78.7,,,89.33982719809322,,,"Taylor Clarke",17611,664199
2021,"Jeffrey Springs","TBR",44.2,93.3990451388889,,,,,,82.91629955947137,,,,83.97990804425838,,,"Jeffrey Springs",17677,605488
