Season,Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
2022,"Ross Stripling","TOR",134.1,11.200949118955291,,,,,8.831191119025736,4.211670127150189,,-6.309474711515466,,6.530728993752119,,,"Ross Stripling",13273,548389
2022,"Adrian Sampson","CHC",104.1,8.509272284686247,,0.5900887807210287,,,6.598789480579642,-0.9445163367399528,,,,3.6697933631283894,,,"Adrian Sampson",13339,592716
2022,"Luis Cessa","CIN",80.2,8.521272474719632,,,,,6.3038763450424025,-2.341701547554704,,,,3.629148680588295,,,"Luis Cessa",13345,570666
2022,"Hoby Milner","MIL",64.2,3.6711082458496094,,,,,-0.21787012006281786,-1.2401176195466117,,,,0.8016962940336892,,,"Hoby Milner",13346,571948
2022,"Steven Matz","STL",48,,,,,,7.217336491442543,4.486927379261363,-5.341771922392003,,,1.2938610764800524,,,"Steven Matz",13361,571927
2022,"Dylan Floro","MIA",53.2,8.552658279220779,,,,,5.466216553514377,2.845667601893188,,,,1.7110872708834135,,,"Dylan Floro",13394,571670
2022,"Marcus Stroman","CHC",138.2,7.824315086570946,,2.7282858143682067,1.0930077563757183,,1.8712476950007126,-1.7078539334810696,0.19347776849585843,,,,,,"Marcus Stroman",13431,573186
2022,"Taylor Rogers","- - -",64.1,4.633052825927734,,,,,4.561740743702855,0.8503666694406932,,,,,,,"Taylor Rogers",13449,573124
2022,"Daniel Norris","- - -",58.2,10.171976150291554,,,,,6.180141400687302,0.333137734841802,-7.497580210367839,,,-0.06319029171138264,,,"Daniel Norris",13475,596057
2022,"Blake Snell","SDP",128,11.210102914663462,,,,,,3.3332590327740554,-4.821239406779661,,,6.275988562632415,,,"Blake Snell",13543,605483
2022,"Steven Okert","MIA",51.1,8.728371036862864,,,,,,3.007484077141028,,,,,,,"Steven Okert",13580,595345
2022,"Robert Stephenson","- - -",58,8.802034486670701,,,4.958517456054688,,,-1.3377709934572422,-6.0724739074707035,,,3.185127019882202,,,"Robert Stephenson",13594,596112
2022,"Carl Edwards Jr.","WSN",62,9.538889824015602,,,,,10.914727347237724,,-5.397430553186409,,,6.088507204639669,,,"Carl Edwards Jr.",13607,605218
2022,"Jakob Junis","SFG",112,6.673004150390625,,2.8492087815937244,,,4.9063052325181555,0.6027143030471549,,,,2.9806341679450963,,,"Jakob Junis",13619,596001
2022,"Clay Holmes","NYY",63.2,6.889999866485596,,,,,3.5881092630374205,-0.8312471527414224,,,,,,,"Clay Holmes",13649,605280
2022,"Jharel Cotton","- - -",43,11.032290148379198,,,,,,-1.6076733229996323,-8.850524677949792,,,3.607595672607422,,,"Jharel Cotton",13654,605194
2022,"Joey Krehbiel","BAL",57.2,9.328000409061579,,3.1316835707512456,,,,-0.8833333065635279,,,,1.522611829969618,,,"Joey Krehbiel",13707,607216
2022,"Max Fried","ATL",185.1,7.271553672557315,,,,,5.927557762632978,0.6917373919806107,-9.545852510055694,,,2.5562198360260546,,,"Max Fried",13743,608331
2022,"Tyler Duffey","MIN",44,9.159124241643774,,,,,4.533394003814122,-0.9383599654487942,,-6.409339357529008,,6.099167794892282,,,"Tyler Duffey",13758,608648
2022,"Chris Stratton","- - -",63.1,8.471908343995171,,,,,6.341708612442017,0.9464303554516833,-4.449020769611095,,,2.321669965595394,,,"Chris Stratton",13761,608717
2022,"Dominic Leone","SFG",49.1,9.129652235243055,,4.7684157235281805,,,6.023281574249268,-1.185226181806144,,,,,,,"Dominic Leone",13763,608678
2022,"Zach Eflin","PHI",75.2,8.141214257317621,,6.711033911678378,,,4.577053134180918,3.1877844733435934,-2.7261024792989095,,,5.189775440790882,,,"Zach Eflin",13774,621107
2022,"Alex Wood","SFG",130.2,,,,,,5.853339767081698,-1.6015303123056592,,,,0.15202099543351394,,,"Alex Wood",13781,622072
2022,"Matt Strahm","BOS",44.2,9.118002390781772,,3.9869883418862337,,,6.655181012834821,1.8914430141448975,-0.34516886038373606,,,4.569970703125,,,"Matt Strahm",13799,621381
2022,"Paul Sewald","SEA",64,7.491774114479582,,,,,,4.724098526129202,,,,,,,"Paul Sewald",13892,623149
2022,"Chris Flexen","SEA",137.2,11.317095617156035,,4.581856188913768,,,11.43435796101888,-0.44560094169490244,-8.288326215140428,,,5.296936636911312,,,"Chris Flexen",13896,623167
2022,"Brent Suter","MIL",66.2,7.377251011690648,,,,,7.36062208272643,0.15889452851336935,,,,6.377562104985955,,,"Brent Suter",13942,608718
2022,"Michael Wacha","BOS",127.1,11.448687943477838,,6.709200177873884,,,9.927219188456633,,-5.276268689385776,,,7.625436085668103,,,"Michael Wacha",14078,608379
2022,"Kevin Gausman","TOR",174.2,10.34314090689433,,,3.245989823606547,,,2.239565887451172,,,,4.433194054497613,,,"Kevin Gausman",14107,592332
2022,"Lance McCullers Jr.","HOU",47.2,,,2.745190119339248,,,3.2740586803805445,2.568060524105408,,-5.871248759920635,,-0.7549419403076172,,,"Lance McCullers Jr.",14120,621121
2022,"José Berríos","TOR",172,8.39552656767384,,,,,6.199988519166077,,-2.302334239533848,,,2.7229217091245514,,,"Jose Berrios",14168,621244
2022,"Josh Hader","- - -",50,,,,,,10.235990428196565,0.5083156900012984,,,,4.2571028754824685,,,"Josh Hader",14212,623352
2022,"Wandy Peralta","NYY",56.1,8.633740399334881,,,,,6.010648318249793,2.921346664428711,,,,3.3000575975440016,,,"Wandy Peralta",14295,593974
2022,"Frankie Montas","- - -",144.1,9.916445268244901,,3.866586586863724,2.277701829778404,,7.05998596664547,2.137147429239684,,,,,,,"Frankie Montas",14309,593423
2022,"Joel Payamps","- - -",55.2,9.098010723407452,,,,,5.4416894475254445,-1.975532620452171,,,,2.5863094036395733,,,"Joel Payamps",14332,606303
2022,"Ty Blach","COL",44.1,,,2.896610234913073,,,5.357948282602671,,-3.600244456324084,,,1.486986290324818,,,"Ty Blach",14361,621389
2022,"Amir Garrett","KCR",45.1,8.46791005924048,,,,,6.786115373883929,3.329203467011977,,,,4.436358451843262,,,"Amir Garrett",14375,607237
2022,"Yunior Marte","SFG",48,8.468483314857826,,,,,4.814315201400162,0.7120708289513221,,,,7.958517551422119,,,"Yunior Marte",14416,628708
2022,"Jackson Stephens","ATL",53.2,8.528062063023665,,,,,5.654853294635641,0.5385026209282152,-6.298245710485122,,,1.0813944994748295,,,"Jackson Stephens",14420,623451
2022,"José Leclerc","TEX",47.2,10.575086046765735,,2.3820073553856385,,,,1.2259062079973118,,,,6.785152721956286,,,"Jose Leclerc",14524,600917
2022,"Jorge López","- - -",71,9.030716235821064,,,,,4.928362433007146,0.8696118939307428,,-6.70247111189256,,2.2636332222111317,,,"Jorge Lopez",14527,605347
2022,"Carlos Estévez","COL",57,8.520762450156033,,,,,,0.4560610537497413,-0.3062821328639984,,,3.935055294552365,,,"Carlos Estevez",14542,608032
2022,"José Ruiz","CHW",60.2,10.056678469104442,,,,,6.8997642517089846,,-2.656767868414158,,,5.1178948323246045,,,"Jose Ruiz",14552,614179
2022,"Rowan Wick","CHC",64,10.384372223045023,,8.490655674078525,,,7.105368614196777,1.8837416330973307,,-10.652768735532407,,1.6743826866149902,,,"Rowan Wick",14646,592858
2022,"Duane Underwood Jr.","PIT",57.1,8.920033088097206,,4.250369188953953,,,6.889610247013687,,-6.000492451795891,,,4.07217717389448,,,"Duane Underwood Jr.",14677,621249
2022,"Andrés Machado","WSN",59.1,9.56466048803085,,,,,6.783894490193318,2.169422552214196,,,,3.1085040752704325,,,"Andres Machado",14681,600921
2022,"Edwin Díaz","NYM",62,7.734905331177699,,,,,,2.643650939601693,,,,,,,"Edwin Diaz",14710,621242
2022,"Paul Blackburn","OAK",111.1,9.32604860791973,,2.985328607587008,,,5.962179397302796,-5.719376740632234,-9.401348341557018,,,4.467708570540219,,,"Paul Blackburn",14739,621112
2022,"Julio Urías","LAD",175,9.596323404821844,,,,,,,-0.3472685404249893,,,4.121271258358352,,,"Julio Urias",14765,628711
2022,"Emilio Pagán","MIN",63,10.677511972923801,,1.295848828356413,4.660809916834677,,,1.3657167683476987,-7.761775970458984,,,,,,"Emilio Pagan",14771,641941
2022,"Buck Farmer","CIN",47,8.901745148521057,,,,,,1.3237556486528637,,,,0.5928171641791045,,,"Buck Farmer",14814,571656
2022,"Michael Lorenzen","LAA",97.2,8.63492677164483,,5.131587101862981,,,5.252722755472928,0.1591854598864782,-8.23988734654018,,,5.823138311949526,,,"Michael Lorenzen",14843,547179
2022,"Joe Mantiply","ARI",60,6.402068074544271,,,,,2.5210126170795926,,-1.0313738309420073,,,0.008684947554554259,,,"Joe Mantiply",14857,573009
2022,"Sam Moll","OAK",43.1,6.0959672927856445,,,,,2.0694057452933867,-1.6975064745136337,,,,,,,"Sam Moll",14874,594580
2022,"Caleb Smith","ARI",70,11.059352895082844,,,,,,4.980697300587716,-2.295651602745056,,,9.08390301335467,,,"Caleb Smith",14875,592761
2022,"Jon Gray","TEX",127.1,7.406997885676583,,,,,,3.393342462832716,-6.007743835449219,,,5.431989579924738,,,"Jon Gray",14916,592351
2022,"Reyes Moronta","- - -",37.2,9.640207747966922,,,,,,1.0685439773752718,,,,3.4395144062657512,,,"Reyes Moronta",14966,606625
2022,"Chad Kuhl","COL",137,7.765567585573358,,,,,5.888336608033932,1.1767547958198634,,-6.414550334105998,,3.8522246065195542,,,"Chad Kuhl",14975,641771
2022,"Giovanny Gallegos","STL",59,11.223206469674947,,,,,,1.088430249128219,,,,10.083654286910077,,,"Giovanny Gallegos",14986,606149
2022,"Scott Barlow","KCR",74.1,6.771801247413981,,,,,4.857448577880859,-0.4981562249014311,-5.034600698819724,,,,,,"Scott Barlow",14993,605130
2022,"Kyle Finnegan","WSN",66.2,8.913866456904614,,,2.1096478726001497,,11.055714198521205,4.60368642880935,,,,,,,"Kyle Finnegan",15009,640448
2022,"Corey Knebel","PHI",44.2,10.262053394834991,,,,,,-3.3329553604125977,,-10.068172276577103,,,,,"Corey Knebel",15010,608349
2022,"Chase De Jong","PIT",71.2,10.861935129113345,,,7.371273040771484,,12.08087412516276,-0.5882644430888985,-7.773089894574814,,,6.036879799582741,,,"Chase De Jong",15036,608328
2022,"Germán Márquez","COL",181.2,7.838813826564336,,,,,5.525898566183199,2.577760230027403,,-0.589428935188074,,4.673686182776163,,,"German Marquez",15038,608566
2022,"Tim Mayza","TOR",48.2,12.320427894592285,,,,,5.651810122564262,3.1151702159971704,,,,,,,"Tim Mayza",15042,641835
2022,"Lou Trivino","- - -",53.2,8.284265595364433,,4.308697880925359,,,5.422584560650398,0.6647866875064531,-3.8640750538219106,,,0.7051690419514974,,,"Lou Trivino",15043,642152
2022,"Trevor Gott","MIL",45.2,8.747064453125,,6.657554774896644,,,5.095670962761976,,-5.4747468972507916,,,2.197080373764038,,,"Trevor Gott",15046,641627
2022,"Austin Voth","- - -",101.2,10.250170764109784,,4.548759882073654,,,,4.313091933727264,-6.258781405562528,,,7.292296189528245,,,"Austin Voth",15047,608723
2022,"Yency Almonte","LAD",35.1,7.88300464771412,,,,,4.619754066950159,2.8698749627767657,,,,2.918614541330645,,,"Yency Almonte",15068,622075
2022,"Tyler Danish","BOS",40.1,4.49600341796875,,,,,-0.760628566269047,2.309429238567422,-0.680687665939331,,,-0.4467432450275032,,,"Tyler Danish",15126,641501
2022,"Cole Sulser","MIA",34,10.44617057079601,,,,,,4.1989312171936035,-0.7750042676925659,,,3.6081881205240887,,,"Cole Sulser",15256,642121
2022,"Adam Cimber","TOR",70.2,1.7408012494648972,,,,,-6.03546890751008,3.3377341500465785,,,,,,,"Adam Cimber",15288,643256
2022,"Austin Pruitt","OAK",55.1,8.531510167842288,,,,,10.166609764099121,1.699668733544625,-5.759450505493553,,,4.5448386452414775,,,"Austin Pruitt",15290,643493
2022,"Andrew Heaney","LAD",72.2,8.115794247551609,,,,,,0.7988863901876325,,,,3.7890106685577876,,,"Andrew Heaney",15423,571760
2022,"Mike Mayers","LAA",50.2,9.480634009808815,,4.386143658612226,,,5.475494331783718,0.12408746903942477,-5.937558215597401,,,3.9035910990700793,,,"Mike Mayers",15451,594577
2022,"Nick Pivetta","BOS",179.2,12.184965410305344,,2.9534724669355805,5.175773731176404,,,-1.0442795864371366,-9.678661477976831,-10.558540306281095,,15.366168975830078,,,"Nick Pivetta",15454,601713
2022,"Marco Gonzales","SEA",183,8.385600929664898,,6.412057279893761,,,,,-7.693893152271982,,,3.955938967666185,,,"Marco Gonzales",15467,594835
2022,"Lucas Giolito","CHW",161.2,10.598510835158034,,,,,,1.0520825496256259,-6.852587067679073,,,6.6413226440081905,,,"Lucas Giolito",15474,608337
2022,"Antonio Senzatela","COL",92.1,6.512971297554348,,,,,7.157993861607143,1.6702605312310377,-3.374825525765467,,,4.854255131312779,,,"Antonio Senzatela",15488,622608
2022,"Hunter Harvey","WSN",39.1,10.2255992369893,,,2.3963381064058553,,10.069999694824219,0.13568206628163657,-6.592381564053622,,,,,,"Hunter Harvey",15507,640451
2022,"Kendall Graveman","CHW",65,8.849973617061492,,,,,6.245816765344731,1.6206213633219402,-2.6362836683118664,,,3.0555086408342635,,,"Kendall Graveman",15514,608665
2022,"Tyler Rogers","SFG",75.2,-3.665057373046875,,,,,-8.964006234478477,6.261878327950419,,,,,,,"Tyler Rogers",15541,643511
2022,"Mark Leiter Jr.","CHC",67.2,9.427564099370217,,3.5232947939918153,2.8499169388437657,,7.250614693984684,0.1695169976779393,-9.848486631614728,,,,,,"Mark Leiter Jr.",15551,643410
2022,"Luis Castillo","- - -",150.1,7.86278261126894,,,,,3.5697620552127103,0.331511656443278,,,,1.649431618311072,,,"Luis Castillo",15689,622491
2022,"Brad Keller","KCR",139.2,7.710805181247085,,,,,4.694627182626632,-0.9095003057946421,-0.8259787279016831,,,5.427161937451545,,,"Brad Keller",15734,641745
2022,"Joe Jiménez","DET",56.2,10.859615460113066,,,,,,1.1402317561905277,,,,5.502005782781863,,,"Joe Jimenez",15761,641729
2022,"Devin Williams","MIL",60.2,9.579893353559243,,9.537321090698242,,,,3.98442572516364,,,,-1.612230953093498,,,"Devin Williams",15816,642207
2022,"Zack Littell","SFG",44.1,10.597325007120768,,,2.4067325386949765,,,4.031149215969751,,,,,,,"Zack Littell",15823,641793
2022,"Sean Manaea","SDP",158,7.306457280552564,,,,,5.773675407247341,1.287945937041809,1.8011693954467773,,,4.089271170194031,,,"Sean Manaea",15873,640455
2022,"Luis Severino","NYY",102,10.261170679209183,,3.078672673152043,,,9.499912037568933,-1.416303194486178,,,,5.7924077602032105,,,"Luis Severino",15890,622663
2022,"Víctor Arano","WSN",42,9.221640846946023,,,,,5.979251368516157,1.0091271550400451,,,,,,,"Victor Arano",15915,644364
2022,"Ryne Stanek","HOU",54.2,10.568561969706023,,,2.826920000094812,,,-0.7876662288803652,,,,,,,"Ryne Stanek",15947,592773
2022,"Zach Thompson","PIT",121.2,8.203220899451734,,2.692502108487216,,,4.988660669000925,,-5.313095163090438,,,3.728587102081816,,,"Zach Thompson",16094,605507
2022,"Jordan Romano","TOR",64,10.668623912183545,,,,,11.493470509847006,-0.3156757354736328,,,,,,,"Jordan Romano",16122,605447
2022,"Carlos Rodón","SFG",178,10.695593809898686,,,,,,-0.18859396812348628,-6.743248298154239,,,6.735808808924788,,,"Carlos Rodon",16137,607074
2022,"Aaron Nola","PHI",205,8.803620497229064,,4.055227260396938,,,5.529659671383304,,,-6.32804442753567,,2.041372980390276,,,"Aaron Nola",16149,605400
2022,"Brandon Woodruff","MIL",153.1,10.261675769255374,,,,,8.387552335117404,2.2518385240248033,-3.9393658772531346,,,5.400265303420097,,,"Brandon Woodruff",16162,605540
2022,"Kyle Freeland","COL",174.2,7.5765329996744795,,,,,3.8029934865123822,2.591663048317115,,-3.825826205875242,,4.253582937156815,,,"Kyle Freeland",16256,607536
2022,"Tyler Mahle","- - -",120.2,10.399361266249139,,5.9130994011374085,5.8710332070627524,,,1.2799981328732797,,,,,,,"Tyler Mahle",16358,641816
2022,"Reynaldo López","CHW",65.1,9.976389445733586,,,,,,3.0141192078590393,-4.51123535938752,,,5.7586366470823895,,,"Reynaldo Lopez",16400,625643
2022,"Ryan Yarbrough","TBR",80,6.592071285092734,,2.983109894170088,,,3.644444329398019,,2.2746367741152236,,,2.7225532649840365,,,"Ryan Yarbrough",16502,642232
2022,"Jordan Montgomery","- - -",178.1,8.77288646986366,,5.617831450242263,,,6.164372420793398,,-2.4785717168130166,,,7.161329863087231,,,"Jordan Montgomery",16511,656756
2022,"Austin Gomber","COL",124.2,10.237231094871412,,,,,8.199728012084961,2.3190440040603426,,-7.761703664606268,,6.338186358878626,,,"Austin Gomber",16561,596295
2022,"Erik Swanson","SEA",53.2,11.076354141551924,,,3.037381048159749,,,3.9102919457972733,,,,,,,"Erik Swanson",16587,657024
2022,"Bryan Abreu","HOU",60.1,10.114608101222826,,,,,7.318814277648926,-1.165810546875,-4.090353660213137,,,7.060991923014323,,,"Bryan Abreu",16609,650556
2022,"Ryan Thompson","TBR",42.2,2.984589507614357,,3.142962349785699,,,-4.745474732952354,4.697544512230805,,,,-1.3505376815795898,,,"Ryan Thompson",16647,657044
2022,"Tim Hill","SDP",48,1.7732405856723699,,2.2489720153808594,,,-3.0049122777478448,1.5840824351591223,,,,,,,"Tim Hill",16814,657612
2022,"Luke Weaver","- - -",35.2,9.496937568198907,,,,,9.06374782986111,3.231629967689514,-3.9119125764761398,,,3.592919497566427,,,"Luke Weaver",16918,596133
2022,"Elieser Hernández","MIA",62.1,10.137584081411866,,,,,7.989411655860611,6.939189823971519,,,,5.277039605218011,,,"Elieser Hernandez",16933,622694
2022,"Trevor Williams","NYM",89.2,7.308506345684724,,,,,2.233793622992012,1.4527180989583333,1.2543306002651688,,,2.9047417018724526,,,"Trevor Williams",16977,592866
2022,"Tyler Beede","- - -",61.1,7.621912737300888,,,,,5.377817255136918,1.7558242983934356,-7.2107873932132875,,,2.206822870476928,,,"Tyler Beede",16981,595881
2022,"Tanner Banks","CHW",53,9.533316734993813,,,,,8.122377395629883,3.1277028553521453,2.812816301981608,-5.31673002243042,,3.8710510587431695,,,"Tanner Banks",16990,621383
2022,"Pablo López","MIA",180,7.716252137577229,,3.529054961935447,,,3.8637284948470745,3.674098014831543,-5.249992727726064,,,2.2911401865433674,,,"Pablo Lopez",17085,641154
2022,"Domingo Acevedo","OAK",67.2,7.697168197990023,,,,,7.273769802517361,4.175150202608656,,,,2.1605843208931588,,,"Domingo Acevedo",17092,642758
2022,"Austin Davis","- - -",56,8.917055274258141,,,,,6.457562558791217,0.5971466789782887,-4.007610162099202,,,4.64561735185165,,,"Austin Davis",17117,656354
2022,"Raisel Iglesias","- - -",62,9.266494109021036,,,,,5.620856051974826,3.533819460401348,,,,2.3222390682139293,,,"Raisel Iglesias",17130,628452
2022,"Domingo Germán","NYY",72.1,9.401992474572133,,,,,5.464479648705685,,-1.8535987768812157,,,5.204114085649589,,,"Domingo German",17149,593334
2022,"Dinelson Lamet","- - -",32.1,8.679310233637972,,,,,7.966160615285237,2.66833138232899,,,,4.382074568006727,,,"Dinelson Lamet",17186,659275
2022,"Jalen Beeks","TBR",61,10.453370406914548,,3.5060061046055386,,,,-0.6892261505126953,,,,5.3564547406948675,,,"Jalen Beeks",17192,656222
2022,"Ranger Suárez","PHI",155.1,6.696488031731828,,4.5384989835778065,,,4.091172538683252,1.139660295233669,-4.849434814453125,,,3.694962211277174,,,"Ranger Suarez",17277,624133
2022,"Michael Kopech","CHW",119.1,10.879132459392656,,,,,,-0.6898789700871694,-3.753813557605031,,,5.642147827148437,,,"Michael Kopech",17282,656629
2022,"Framber Valdez","HOU",201.1,5.119379726024943,,,,,4.444188294491526,-2.67545666303791,-9.08941621735622,,,1.5792653879103677,,,"Framber Valdez",17295,664285
2022,"Justin Steele","CHC",119,7.3643165595030515,,,,,7.33084608633307,-1.235797544068928,-4.637307796838148,,,6.7509816487630205,,,"Justin Steele",17312,657006
2022,"Brett Martin","TEX",50,8.525787749847808,,,,,7.776963121537473,2.4858912299661076,-4.021967421482949,,,,,,"Brett Martin",17369,656685
2022,"Erick Fedde","WSN",127,,,4.274967301943199,,,5.804976627199793,,-1.2236640296214631,,,1.6046803792317708,,,"Erick Fedde",17425,607200
2022,"Jeff Hoffman","CIN",44.2,10.043064447979178,,,4.947618317494195,,,-2.5257717151546952,,,,6.372154871622722,,,"Jeff Hoffman",17432,656546
2022,"Jonathan Hernández","TEX",30.1,2.7814181645711265,,,,,4.518390318404797,0.705693260399071,,,,3.5057591029575894,,,"Jonathan Hernandez",17464,642546
2022,"Jack Flaherty","STL",36,7.95062291960611,,3.6021738052368164,,,4.876046833239104,0.920865745429533,,-5.96947962209719,,4.986271858215332,,,"Jack Flaherty",17479,656427
2022,"Albert Abreu","- - -",38.2,9.401677086239768,,,,,7.932267694887908,3.584064022930348,,,,5.305104430292694,,,"Albert Abreu",17485,656061
2022,"Spenser Watkins","BAL",105.1,9.765600838229084,,4.524811319458537,,,8.161743418375652,-1.2272607337977879,-7.809262593587239,,,6.132382218266876,,,"Spenser Watkins",17489,657093
