"MLBAMID","PlayerId","Name","Team","Age","Season","TBF","K%","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","NameASCII","Balls","Strikes","Pitches","strike_pct","ball_pct","FA%","FT%","FC%","FS%","FO%","SI%","SL%","CU%","KC%","EP%","CH%","SC%","KN%","UN%","vFA","vFT","vFC","vFS","vFO","vSI","vSL","vCU","vKC","vEP","vCH","vSC","vKN","FA-X","FT-X","FC-X","FS-X","FO-X","SI-X","SL-X","CU-X","KC-X","EP-X","CH-X","SC-X","KN-X","FA-Z","FT-Z","FC-Z","FS-Z","FO-Z","SI-Z","SL-Z","CU-Z","KC-Z","EP-Z","CH-Z","SC-Z","KN-Z","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","Pace"
656629,17282,"Michael Kopech","- - -",28,2024,279,0.31541219,6,8,3.458128501,67,0,0,0,0,15,9,5,67.2,44,27,26,9,34,2,5,6,2,88,"Michael Kopech",414,732,1146,0.638743455497382,0.361256544502618,0.78565179,NA,0.10498688,NA,NA,NA,0.10936133,NA,NA,NA,NA,NA,NA,NA,98.62672693,NA,91.19416911,NA,NA,NA,87.11919922,NA,NA,NA,NA,NA,NA,-6.261618565,NA,1.5018761,NA,NA,NA,2.355920166,NA,NA,NA,NA,NA,NA,10.60982332,NA,1.867039235,NA,NA,NA,-0.4150969696,NA,NA,NA,NA,NA,NA,0.32379249,0.60616438,0.46806649,0.55248619,0.75423729,0.68598131,0.51093613,18.47058824
518886,6655,"Craig Kimbrel","BAL",36,2024,232,0.31465517,7,5,5.331210709,57,0,0,0,0,23,4,6,52.1,40,35,31,7,31,1,5,3,1,73,"Craig Kimbrel",380,586,966,0.606625258799172,0.393374741200828,0.65696466,NA,NA,NA,NA,NA,0.04885655,NA,0.28898129,NA,0.00519751,NA,NA,NA,93.85411516,NA,NA,NA,NA,NA,85.59574468,NA,84.25503738,NA,88.25999756,NA,NA,-6.399370797,NA,NA,NA,NA,NA,7.514927641,NA,5.782912,NA,-9.589892578,NA,NA,8.701046714,NA,NA,NA,NA,NA,-1.044925852,NA,-5.098107208,NA,0.7633834839,NA,NA,0.24089069,0.63034188,0.43035343,0.51260504,0.81355932,0.72705314,0.48648649,19.30631868
596133,16918,"Luke Weaver","NYY",30,2024,331,0.31117825,7,3,2.892857668,62,0,0,0,0,4,22,0,84,52,28,27,10,26,0,4,1,0,103,"Luke Weaver",491,883,1374,0.642649199417758,0.357350800582242,0.48471616,NA,0.22561863,NA,NA,NA,NA,NA,0.01237263,NA,0.27729258,NA,NA,NA,95.71171171,NA,91.25999874,NA,NA,NA,NA,NA,82.64705882,NA,88.64619218,NA,NA,-4.246896921,NA,0.8636651808,NA,NA,NA,NA,NA,1.709020502,NA,-8.267787022,NA,NA,10.80888115,NA,7.427036605,NA,NA,NA,NA,NA,-3.380730348,NA,3.050986302,NA,NA,0.3125,0.70900322,0.49199418,0.53617021,0.76643991,0.68639053,0.45269287,21.07795958
669211,19362,"Keegan Akin","BAL",29,2024,313,0.30990415,3,1,3.317797361,66,0,0,0,0,1,6,3,78.2,55,31,29,9,19,1,2,4,0,97,"Keegan Akin",428,816,1244,0.655948553054662,0.344051446945338,0.56003223,NA,NA,NA,NA,NA,0.33199033,NA,NA,NA,0.10797744,NA,NA,NA,93.88762365,NA,NA,NA,NA,NA,85.52402533,NA,NA,NA,85.59104623,NA,NA,6.383436376,NA,NA,NA,NA,NA,-1.451889779,NA,NA,NA,9.423183156,NA,NA,10.75428563,NA,NA,NA,NA,NA,1.983969531,NA,NA,NA,5.63368339,NA,NA,0.24956063,0.6547619,0.46897663,0.5,0.79090909,0.71993127,0.54149879,16.76451613
600917,14524,"José Leclerc","TEX",30,2024,288,0.30902778,6,5,4.320000659,64,0,0,0,0,1,13,3,66.2,56,33,32,7,32,1,4,5,2,89,"Jose Leclerc",464,740,1204,0.614617940199336,0.385382059800664,0.34825871,NA,0.15671642,NA,NA,0.07048093,0.3225539,NA,NA,NA,0.10199005,NA,NA,NA,95.32333519,NA,90.22116815,NA,NA,95.03764936,81.97197843,NA,NA,NA,88.16585683,NA,NA,-1.929153297,NA,2.166904994,NA,NA,-7.722525563,4.557418862,NA,NA,NA,-7.370013477,NA,NA,10.12828892,NA,4.001378619,NA,NA,6.402156336,2.573936953,NA,NA,NA,7.354450505,NA,NA,0.30298507,0.67350746,0.46766169,0.48275862,0.74792244,0.65248227,0.44444444,19.48618785
669062,26252,"Erik Miller","SFG",26,2024,284,0.30633803,4,5,3.876238246,73,10,0,0,0,0,14,3,67.1,50,33,29,7,38,0,1,1,0,87,"Erik Miller",517,754,1271,0.593233674272227,0.406766325727773,0.49724626,NA,NA,NA,NA,NA,0.16365067,0.00078678,NA,NA,0.33831629,NA,NA,NA,96.86329207,NA,NA,NA,NA,NA,83.2889416,81.09999847,NA,NA,85.53558321,NA,NA,5.208296281,NA,NA,NA,NA,NA,-5.878335072,-6.039236546,NA,NA,9.515999798,NA,NA,9.580376444,NA,NA,NA,NA,NA,-0.9587277541,-3.451495647,NA,NA,1.575607459,NA,NA,0.25333333,0.63590604,0.43273013,0.52046784,0.7994723,0.71272727,0.46892211,17.88752556
595014,12572,"Blake Treinen","LAD",36,2024,184,0.30434783,7,3,1.928571534,50,0,0,0,0,1,16,4,46.2,33,11,10,5,11,0,2,1,0,56,"Blake Treinen",247,490,737,0.664857530529172,0.335142469470828,0.11126187,NA,0.1614654,NA,NA,0.34192673,0.385346,NA,NA,NA,NA,NA,NA,NA,94.29268293,NA,90.77899324,NA,NA,94.64364769,83.86267606,NA,NA,NA,NA,NA,NA,-5.354873657,NA,0.1367857156,NA,NA,-10.19623868,7.629411724,NA,NA,NA,NA,NA,NA,7.591732118,NA,4.827855214,NA,NA,2.340327672,-0.5729415249,NA,NA,NA,NA,NA,NA,0.33241758,0.62198391,0.47896879,0.49586777,0.87068966,0.74220963,0.50610583,19.71062271
669373,22267,"Tarik Skubal","DET",27,2024,753,0.30278884,18,4,2.390625,31,31,22,0,0,0,0,0,192,142,54,51,15,35,0,9,2,0,228,"Tarik Skubal",883,1985,2868,0.692119944211994,0.307880055788006,0.33204089,NA,NA,NA,NA,0.20514628,0.14910116,NA,0.0422982,NA,0.27141346,NA,NA,NA,96.8486183,NA,NA,NA,NA,96.61803989,88.73971262,NA,78.48916829,NA,86.31311891,NA,NA,4.155952211,NA,NA,NA,NA,8.867442547,-0.7997748192,NA,-2.788405101,NA,8.998348087,NA,NA,9.600686496,NA,NA,NA,NA,7.317600106,3.752264794,NA,-4.459046936,NA,3.829911031,NA,NA,0.32818846,0.65815691,0.51498061,0.49257426,0.8013245,0.71594798,0.56609094,16.6018078
543243,12768,"Sonny Gray","STL",34,2024,671,0.30253353,13,9,3.841683484,28,28,13,0,0,0,0,0,166.1,142,79,71,21,39,0,3,7,1,203,"Sonny Gray",835,1651,2486,0.664119066773934,0.335880933226066,0.23922674,NA,0.17801047,NA,NA,0.17801047,0.20136931,0.13894482,0.00040274,NA,0.06403544,NA,NA,NA,92.36313,NA,87.6554281,NA,NA,92.69366869,84.766,79.95797101,75.40000153,NA,88.28427796,NA,NA,0.3468150386,NA,2.717749134,NA,NA,-6.753231825,8.622146484,6.744535496,2.314438343,NA,-6.626064085,NA,NA,6.935256701,NA,0.5472217404,NA,NA,4.84915313,-2.899400146,-8.453209211,-8.076034546,NA,3.141103876,NA,NA,0.31255195,0.64453125,0.48368909,0.44680851,0.84848485,0.72273106,0.51550544,20.59010011
621053,19481,"Tyler Ferguson","OAK",30,2024,207,0.29951691,4,2,3.681818547,48,0,0,0,0,2,11,2,51.1,32,23,21,4,24,2,2,1,1,62,"Tyler Ferguson",283,536,819,0.654456654456654,0.345543345543346,0.38583639,NA,0.12576313,NA,NA,0.21855922,0.24542125,NA,NA,NA,0.02442002,NA,NA,NA,95.86234177,NA,91.16019417,NA,NA,95.11787491,84.57910642,NA,NA,NA,88.575,NA,NA,-6.582715771,NA,-0.2459317365,NA,NA,-10.2666002,4.699106397,NA,NA,NA,-9.485269165,NA,NA,8.294134599,NA,3.860591259,NA,NA,2.832018122,1.947630166,NA,NA,NA,1.741437531,NA,NA,0.26038781,0.65065502,0.47863248,0.60638298,0.79530201,0.75,0.55921856,18.76633987
640462,19343,"A.J. Puk","- - -",29,2024,294,0.29931973,4,9,3.15420617,62,4,0,0,0,3,14,3,71.1,51,31,25,5,28,2,2,2,1,88,"A.J. Puk",392,781,1173,0.665814151747656,0.334185848252344,0.428815,NA,NA,0.02557545,NA,0.15089514,0.38022165,NA,NA,NA,0.01449275,NA,NA,NA,95.56003821,NA,NA,84.38333664,NA,94.66892324,83.75268883,NA,NA,NA,90.31764849,NA,NA,7.162511746,NA,NA,5.676565504,NA,10.66788202,-3.585374635,NA,NA,NA,11.43774324,NA,NA,8.348636695,NA,NA,3.085771068,NA,4.78229846,0.6706336496,NA,NA,NA,3.155073727,NA,NA,0.31751825,0.6416,0.49019608,0.48850575,0.80049875,0.70608696,0.53282182,18.63043478
656427,17479,"Jack Flaherty","- - -",28,2024,649,0.29892142,13,7,3.166666741,28,28,15,0,0,0,0,0,162,135,61,57,24,38,0,4,6,0,194,"Jack Flaherty",948,1698,2646,0.64172335600907,0.35827664399093,0.44141689,NA,NA,NA,NA,0.02296613,0.29038536,NA,0.21798365,NA,0.02724796,NA,NA,NA,93.33359857,NA,NA,NA,NA,90.59321827,84.74906009,NA,77.36267787,NA,85.69856829,NA,NA,-2.995603854,NA,NA,NA,NA,-7.042431848,3.070022297,NA,6.831915501,NA,-7.484765843,NA,NA,8.913668947,NA,NA,NA,NA,5.150885113,1.384997657,NA,-4.935515485,NA,3.018896157,NA,NA,0.33261649,0.61754685,0.462826,0.51939655,0.83586207,0.71236333,0.45698715,17.78603717
676395,23363,"Robert Garcia","WSN",28,2024,251,0.29880478,3,6,4.223464947,72,0,0,0,0,0,13,4,59.2,55,34,28,4,16,1,1,4,0,75,"Robert Garcia",290,658,948,0.694092827004219,0.305907172995781,0.52854123,NA,NA,NA,NA,NA,0.15961945,NA,NA,NA,0.31183932,NA,NA,NA,94.45,NA,NA,NA,NA,NA,85.53178679,NA,NA,NA,87.72948888,NA,NA,7.069956055,NA,NA,NA,NA,NA,-1.725467101,NA,NA,NA,9.463424424,NA,NA,7.96004834,NA,NA,NA,NA,NA,1.19925816,NA,NA,NA,1.45314569,NA,NA,0.33571429,0.64638783,0.50845666,0.58156028,0.80588235,0.74012474,0.55602537,19.47674419
664854,18138,"Ryan Helsley","STL",29,2024,266,0.29699248,7,4,2.035176035,65,0,0,0,0,49,0,4,66.1,50,19,15,3,23,3,0,1,0,79,"Ryan Helsley",288,647,935,0.691978609625668,0.308021390374332,0.45435016,NA,NA,NA,NA,NA,0.48335124,0.0622986,NA,NA,NA,NA,NA,NA,99.56288785,NA,NA,NA,NA,NA,89.17,81.13103617,NA,NA,NA,NA,NA,-2.031017258,NA,NA,NA,NA,NA,2.241809218,1.974282626,NA,NA,NA,NA,NA,10.38486951,NA,NA,NA,NA,NA,0.9516998291,-5.627287766,NA,NA,NA,NA,NA,0.37782805,0.66257669,0.5273899,0.41317365,0.80246914,0.6700611,0.52524168,20.39189189
641729,15761,"Joe Jiménez","ATL",29,2024,277,0.29602888,1,5,2.62135932,69,0,0,0,0,3,27,3,68.2,45,22,20,2,23,1,4,0,0,82,"Joe Jimenez",350,739,1089,0.67860422405877,0.32139577594123,0.46189164,NA,NA,NA,NA,NA,0.49586777,NA,NA,NA,0.04224059,NA,NA,NA,94.51331853,NA,NA,NA,NA,NA,84.56407697,NA,NA,NA,89.04783033,NA,NA,-5.918785626,NA,NA,NA,NA,NA,2.366960766,NA,NA,NA,-9.939875064,NA,NA,9.957970924,NA,NA,NA,NA,NA,1.883954197,NA,NA,NA,4.333511684,NA,NA,0.3452381,0.65811966,0.51331497,0.46551724,0.80519481,0.69946333,0.53719008,18.32218092
679885,24453,"Justin Martinez","ARI",22,2024,308,0.29545455,5,6,2.477064567,64,0,0,0,0,8,7,2,72.2,59,26,20,2,36,6,2,8,1,91,"Justin Martinez",435,743,1178,0.630730050933786,0.369269949066214,0.11384877,NA,NA,0.21835174,NA,0.4519966,0.21580289,NA,NA,NA,NA,NA,NA,NA,100.5052253,NA,NA,89.80622264,NA,100.2210556,89.78897792,NA,NA,NA,NA,NA,NA,-5.802748495,NA,NA,-5.51861881,NA,-9.534416486,0.5164025975,NA,NA,NA,NA,NA,NA,8.161256705,NA,NA,1.822094038,NA,4.606281481,3.27143175,NA,NA,NA,NA,NA,NA,0.31365936,0.63013699,0.47068819,0.46236559,0.82065217,0.70036101,0.49617672,18.3202765
656302,18525,"Dylan Cease","SDP",28,2024,762,0.29396325,14,11,3.470070516,33,33,16,1,1,0,0,0,189.1,137,80,73,18,65,0,2,12,0,224,"Dylan Cease",1189,1999,3188,0.627038895859473,0.372961104140527,0.43538269,NA,0.00595985,NA,NA,NA,0.47114178,NA,0.07873275,NA,0.00878294,NA,NA,NA,96.86686104,NA,91.8105276,NA,NA,NA,87.21604527,NA,82.29920163,NA,69.67143032,NA,NA,-1.822507831,NA,1.11442315,NA,NA,NA,1.191510359,NA,1.313520697,NA,-2.679380417,NA,NA,10.80241073,NA,3.711862664,NA,NA,NA,0.7957574308,NA,-8.771475621,NA,9.613443647,NA,NA,0.31109799,0.67202142,0.48023839,0.47248577,0.80876494,0.6930111,0.46863237,18.62505167
683232,25376,"Nick Mears","- - -",27,2024,256,0.29296875,1,5,5.930637179,54,0,0,0,0,0,14,2,57.2,61,40,38,7,24,1,0,3,0,75,"Nick Mears",342,686,1028,0.667315175097276,0.332684824902724,0.60214008,NA,NA,NA,NA,NA,0.22568093,0.17217899,NA,NA,NA,NA,NA,NA,96.68481327,NA,NA,NA,NA,NA,86.53146468,81.48813435,NA,NA,NA,NA,NA,-2.092235855,NA,NA,NA,NA,NA,0.3712661184,1.30151629,NA,NA,NA,NA,NA,10.65687849,NA,NA,NA,NA,NA,-0.7208925527,-7.575100096,NA,NA,NA,NA,NA,0.30952381,0.63957597,0.49124514,0.54545455,0.81491713,0.73861386,0.55058366,19.97272727
666142,21846,"Cole Ragans","KCR",26,2024,762,0.29265092,11,9,3.139534969,32,32,21,1,0,0,0,0,186.1,146,71,65,15,67,1,6,11,0,223,"Cole Ragans",1138,1980,3118,0.635022450288647,0.364977549711353,0.41789609,NA,0.1132136,NA,NA,NA,0.12796665,NA,0.10359205,NA,0.23733162,NA,NA,NA,95.39946278,NA,90.74419042,NA,NA,NA,85.98671483,NA,80.75293876,NA,84.78419024,NA,NA,7.564281496,NA,1.041990458,NA,NA,NA,-0.05542221165,NA,-5.428460372,NA,9.448500845,NA,NA,10.29438001,NA,5.896924243,NA,NA,NA,0.6244527487,NA,-6.979818716,NA,7.452295582,NA,NA,0.29949239,0.68028534,0.4878127,0.53389831,0.78265014,0.70545694,0.49454779,17.76588486
663485,21461,"Cole Sands","MIN",26,2024,292,0.29109589,9,1,3.280374417,62,0,0,0,0,4,5,3,71.1,59,30,26,6,12,0,6,3,1,85,"Cole Sands",385,769,1154,0.666377816291161,0.333622183708839,0.28100607,NA,0.29661752,0.17172593,NA,0.10928014,NA,0.14137034,NA,NA,NA,NA,NA,NA,95.65740741,NA,90.77982228,87.81767874,NA,94.76111421,NA,82.38711417,NA,NA,NA,NA,NA,-7.312393,NA,-0.2141756649,-8.009134928,NA,-9.999578567,NA,6.757944306,NA,NA,NA,NA,NA,8.113002447,NA,4.821147718,0.1319572468,NA,4.674751887,NA,-2.861818466,NA,NA,NA,NA,NA,0.30740741,0.67862969,0.50477016,0.56024096,0.83173077,0.75429553,0.53165655,18.76869159
664849,18439,"Danny Young","NYM",30,2024,165,0.29090909,4,1,4.539824235,42,0,0,0,0,0,7,0,37.2,29,22,19,3,18,1,7,5,0,48,"Danny Young",278,419,697,0.601147776183644,0.398852223816356,NA,NA,0.00573888,NA,NA,0.47202296,0.52223816,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.09999847,NA,NA,91.37629417,80.60110105,NA,NA,NA,NA,NA,NA,NA,NA,2.11737299,NA,NA,11.48374944,-9.938489306,NA,NA,NA,NA,NA,NA,NA,NA,4.045371532,NA,NA,2.270942665,-0.3027157836,NA,NA,NA,NA,NA,NA,0.27604167,0.50798722,0.38020086,0.5,0.83647799,0.70188679,0.44906743,18.91477273
661395,21029,"Jhoan Duran","MIN",26,2024,228,0.28947368,6,9,3.64417212,58,0,0,0,0,23,7,2,54.1,48,30,22,4,15,2,6,1,1,66,"Jhoan Duran",308,575,883,0.65118912797282,0.34881087202718,0.40749149,NA,NA,0.31441544,NA,NA,NA,0.27809308,NA,NA,NA,NA,NA,NA,100.4610028,NA,NA,97.03538188,NA,NA,NA,86.05224809,NA,NA,NA,NA,NA,-7.716334436,NA,NA,-7.183914129,NA,NA,NA,2.785098952,NA,NA,NA,NA,NA,7.239723652,NA,NA,1.639253031,NA,NA,NA,-5.064335041,NA,NA,NA,NA,NA,0.28,0.66528067,0.49035187,0.49107143,0.775,0.70138889,0.54597049,19.73966309
601713,15454,"Nick Pivetta","BOS",31,2024,595,0.28907563,6,12,4.13958839,27,26,11,0,0,0,0,0,145.2,128,70,67,28,36,1,1,4,0,172,"Nick Pivetta",802,1586,2388,0.664154103852596,0.335845896147404,0.4861809,NA,0.05946399,NA,NA,NA,0.29145729,0.16289782,NA,NA,NA,NA,NA,NA,93.93109388,NA,88.32253513,NA,NA,NA,82.62614704,80.04035789,NA,NA,NA,NA,NA,-2.732062801,NA,2.071834897,NA,NA,NA,6.433721641,3.980449951,NA,NA,NA,NA,NA,11.82959037,NA,4.302021027,NA,NA,NA,2.073302307,-8.321751318,NA,NA,NA,NA,NA,0.31905594,0.66961415,0.50167504,0.50958904,0.89195678,0.7754591,0.52093802,18.77509815
676962,23590,"Ben Brown","CHC",24,2024,222,0.28828829,1,3,3.578313335,15,8,2,0,0,0,1,0,55.1,41,22,22,5,19,0,1,2,0,64,"Ben Brown",294,555,849,0.653710247349823,0.346289752650177,0.62661955,NA,NA,NA,NA,NA,NA,NA,0.35689046,NA,0.01648999,NA,NA,NA,96.42425032,NA,NA,NA,NA,NA,NA,NA,86.49274185,NA,90.56428528,NA,NA,-5.490728622,NA,NA,NA,NA,NA,NA,NA,0.5711631901,NA,-7.952407564,NA,NA,9.772422848,NA,NA,NA,NA,NA,NA,NA,-1.60435652,NA,6.174553258,NA,NA,0.2979798,0.60927152,0.46407538,0.43220339,0.82971014,0.7106599,0.5335689,17.97115385
689147,31776,"Orion Kerkering","PHI",23,2024,257,0.28793774,5,3,2.285714563,64,2,0,0,0,0,14,2,63,51,20,16,2,17,0,8,1,0,74,"Orion Kerkering",379,708,1087,0.651333946642134,0.348666053357866,0.29162833,NA,NA,NA,NA,0.15179393,0.55657774,NA,NA,NA,NA,NA,NA,NA,97.58706627,NA,NA,NA,NA,96.40545451,86.21553461,NA,NA,NA,NA,NA,NA,-6.464501486,NA,NA,NA,NA,-9.907535299,8.642934197,NA,NA,NA,NA,NA,NA,9.14950091,NA,NA,NA,NA,5.15169294,-0.2884379111,NA,NA,NA,NA,NA,NA,0.29183673,0.58123953,0.45078197,0.48951049,0.85302594,0.74693878,0.54921803,16.61369193
666808,21992,"Camilo Doval","SFG",26,2024,271,0.28782288,5,3,4.881356563,62,0,0,0,0,23,5,5,59,54,35,32,5,39,2,2,7,0,78,"Camilo Doval",440,681,1121,0.607493309545049,0.392506690454951,NA,NA,0.34767025,NA,NA,0.14157706,0.51075269,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.11082474,NA,NA,97.59114171,88.76912007,NA,NA,NA,NA,NA,NA,NA,NA,-3.879609098,NA,NA,-6.000796934,2.316566655,NA,NA,NA,NA,NA,NA,NA,NA,6.451039108,NA,NA,2.592245368,-0.06218997888,NA,NA,NA,NA,NA,NA,0.28877888,0.60784314,0.43458781,0.38857143,0.82903226,0.67010309,0.45698925,18.39408284
592094,11861,"Jason Adam","- - -",32,2024,282,0.28723404,7,2,1.9547513,74,0,0,0,0,4,31,4,73.2,40,20,16,5,23,4,6,2,1,81,"Jason Adam",397,712,1109,0.642019837691614,0.357980162308386,0.374211,NA,NA,NA,NA,NA,0.36789901,NA,NA,NA,0.25788999,NA,NA,NA,95.48120294,NA,NA,NA,NA,NA,82.02304017,NA,NA,NA,89.52097902,NA,NA,-4.654904432,NA,NA,NA,NA,NA,4.910819409,NA,NA,NA,-9.563316932,NA,NA,10.79420004,NA,NA,NA,NA,NA,-1.891101837,NA,NA,NA,2.576144665,NA,NA,0.33277027,0.69825919,0.503156,0.4213198,0.75069252,0.6344086,0.46618575,20.17739976
493603,1247,"Adam Ottavino","NYM",38,2024,245,0.28571429,2,2,4.339286601,60,0,0,0,0,1,15,2,56,49,29,27,6,23,1,7,5,0,70,"Adam Ottavino",352,654,1006,0.650099403578529,0.349900596421471,0.09571286,NA,0.10667996,NA,NA,0.34197408,0.40578265,NA,NA,NA,0.04985045,NA,NA,NA,93.18125407,NA,87.90186916,NA,NA,92.14926886,79.15380739,NA,NA,NA,87.16,NA,NA,-5.944147746,NA,2.468908577,NA,NA,-10.03066349,8.706940072,NA,NA,NA,-8.432059937,NA,NA,8.281932195,NA,3.216864185,NA,NA,3.176558158,0.1338453738,NA,NA,NA,1.273405304,NA,NA,0.21809745,0.59440559,0.43270189,0.53191489,0.82352941,0.76036866,0.57028913,20.9973545
656945,17586,"Tanner Scott","- - -",29,2024,294,0.28571429,9,6,1.750000139,72,0,0,0,0,22,11,2,72,45,20,14,3,36,4,1,0,0,84,"Tanner Scott",385,779,1164,0.669243986254295,0.330756013745704,0.59243336,NA,NA,NA,NA,NA,0.40670679,NA,NA,NA,0.00085985,NA,NA,NA,97.04107515,NA,NA,NA,NA,NA,88.54925963,NA,NA,NA,92,NA,NA,3.672614509,NA,NA,NA,NA,NA,-3.139940064,NA,NA,NA,7.526045799,NA,NA,9.736594943,NA,NA,NA,NA,NA,-0.4969871473,NA,NA,NA,2.638893366,NA,NA,0.32175503,0.68993506,0.51676698,0.50568182,0.77176471,0.69384359,0.52966466,19.58932715
808967,33825,"Yoshinobu Yamamoto","LAD",25,2024,368,0.28532609,7,2,3,18,18,7,0,0,0,0,0,90,78,32,30,7,22,0,1,2,0,105,"Yoshinobu Yamamoto",493,981,1474,0.665535956580733,0.334464043419267,0.40435671,NA,0.06058543,0.24166099,NA,0.02859088,0.03335602,0.23144997,NA,NA,NA,NA,NA,NA,95.48838647,NA,91.48202137,90.20619498,NA,94.93333217,86.32857342,78.01117877,NA,NA,NA,NA,NA,-4.522558758,NA,0.5229968382,-5.155483192,NA,-8.345478603,3.187540483,6.54122099,NA,NA,NA,NA,NA,9.065863715,NA,5.121246338,1.817976315,NA,7.420069377,-0.04114100398,-9.200766889,NA,NA,NA,NA,NA,0.32127352,0.62596401,0.48264125,0.51351351,0.85831622,0.75035261,0.52961198,18.6061706
554430,10310,"Zack Wheeler","PHI",34,2024,787,0.28462516,16,7,2.565,32,32,26,0,0,0,0,0,200,139,62,57,20,52,0,8,8,0,224,"Zack Wheeler",1079,2057,3136,0.65593112244898,0.34406887755102,0.41567852,NA,0.09321476,0.07378129,NA,0.19202899,0.12483531,0.10046113,NA,NA,NA,NA,NA,NA,95.26426307,NA,91.12827131,86.12678746,NA,94.64047759,84.94564747,81.80229252,NA,NA,NA,NA,NA,-6.162817808,NA,-0.297325296,-7.919689723,NA,-10.41889339,4.725156598,4.200766441,NA,NA,NA,NA,NA,8.376479546,NA,4.812105752,3.298297337,NA,3.935217725,2.313805573,-4.928216653,NA,NA,NA,NA,NA,0.32580424,0.6831746,0.51119895,0.58193277,0.82063197,0.74742268,0.5187747,18.55427559
668674,19360,"Lucas Erceg","- - -",29,2024,253,0.28458498,2,6,3.35675731,61,0,0,0,0,14,18,5,61.2,49,26,23,3,16,2,6,5,1,72,"Lucas Erceg",331,616,947,0.650475184794087,0.349524815205913,0.3093981,NA,NA,NA,NA,0.21330517,0.27877508,NA,NA,NA,0.19852165,NA,NA,NA,98.60990161,NA,NA,NA,NA,98.53465588,85.71439616,NA,NA,NA,91.04415049,NA,NA,-6.438924848,NA,NA,NA,NA,-9.535351139,-0.8097236807,NA,NA,NA,-10.77272326,NA,NA,8.886149644,NA,NA,NA,NA,6.309666246,-1.419892282,NA,NA,NA,4.237139113,NA,NA,0.30406852,0.64166667,0.47518479,0.49295775,0.80844156,0.70888889,0.50686378,18.84682081
605177,12988,"Andrew Chafin","- - -",34,2024,246,0.28455285,4,3,3.514793693,62,0,0,0,0,1,12,3,56.1,52,26,22,5,31,4,1,7,0,70,"Andrew Chafin",392,575,967,0.594622543950362,0.405377456049638,0.16649431,NA,NA,NA,NA,0.3753878,0.45811789,NA,NA,NA,NA,NA,NA,NA,91.68757582,NA,NA,NA,NA,91.74049802,82.10903111,NA,NA,NA,NA,NA,NA,5.580266159,NA,NA,NA,NA,8.908081727,0.1025306097,NA,NA,NA,NA,NA,NA,9.71583396,NA,NA,NA,NA,7.870090958,-1.096995059,NA,NA,NA,NA,NA,NA,0.34214876,0.65469613,0.45915202,0.43961353,0.85654008,0.66216216,0.37435367,19.53814147
445276,3096,"Kenley Jansen","BOS",36,2024,218,0.28440367,4,2,3.29268308,54,0,0,0,0,27,0,4,54.2,38,20,20,4,20,2,1,2,2,62,"Kenley Jansen",263,539,802,0.672069825436409,0.327930174563591,NA,NA,0.84893883,NA,NA,0.07365793,0.07740325,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.23617877,NA,NA,93.22711699,82.15484028,NA,NA,NA,NA,NA,NA,NA,NA,2.796192124,NA,NA,-3.811826544,4.075911245,NA,NA,NA,NA,NA,NA,NA,NA,10.40312213,NA,NA,11.46908621,-1.200840489,NA,NA,NA,NA,NA,NA,0.25443787,0.6587473,0.48813983,0.53488372,0.82622951,0.76214834,0.57802747,20.9343696
572955,13435,"Pierce Johnson","ATL",33,2024,236,0.28389831,6,6,3.674556794,58,0,0,0,0,2,12,4,56.1,48,25,23,6,25,1,2,2,0,67,"Pierce Johnson",328,589,917,0.642311886586696,0.357688113413304,0.24126638,NA,0.04257642,NA,NA,NA,NA,0.71615721,NA,NA,NA,NA,NA,NA,95.46153846,NA,92.03846154,NA,NA,NA,NA,85.37408298,NA,NA,NA,NA,NA,-6.571237694,NA,-0.7004220914,NA,NA,NA,NA,4.921561264,NA,NA,NA,NA,NA,9.295414575,NA,5.701495048,NA,NA,NA,NA,-2.243813305,NA,NA,NA,NA,NA,0.3,0.5944206,0.44978166,0.4962963,0.85920578,0.74029126,0.50873362,20.5287187
624522,19795,"Keegan Thompson","CHC",29,2024,127,0.28346457,2,1,2.67032995,24,0,0,0,0,2,2,0,30.1,19,12,9,3,18,0,0,0,0,36,"Keegan Thompson",210,328,538,0.609665427509294,0.390334572490706,0.36158192,NA,0.30508475,NA,NA,0.01694915,0.1393597,0.15442561,NA,NA,0.02259887,NA,NA,NA,93.4927063,NA,89.82468895,NA,NA,93.28888618,84.40000132,82.03902677,NA,NA,88.3583374,NA,NA,-1.841080666,NA,2.572824737,NA,NA,-5.385246701,6.765424986,5.272657813,NA,NA,-3.881171544,NA,NA,8.259016037,NA,3.683321729,NA,NA,9.825391981,0.8804130554,-7.669257932,NA,NA,3.418077151,NA,NA,0.26545455,0.65234375,0.4519774,0.45205479,0.88023952,0.75,0.48210923,18.93300248
